,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,5.15E-05,0.000227989,-0.000415978,-0.000552833,0.000122173,0.001007317,115.979996,-31.92,19.439999,0.014365649,-5.4302154,-7.953781
2,5.15E-05,0.000227989,-0.000415978,-0.000552833,0.000122173,-0.000825279,115.92,-32.04,19.859999,1.1420691,-5.305713,-8.123775
3,0,0,0,5.80E-05,0.000122173,0.000396452,115.799995,-31.859999,19.619999,0.038308397,-5.1716337,-8.308133
4,0,0,0,5.80E-05,-0.001099557,-0.000214414,115.439995,-31.679998,19.92,0.62251145,-5.29853,-8.365596
5,0,0,0,5.80E-05,-0.001710423,0.000396452,116.04,-31.619999,20.52,0.68715686,-5.193182,-8.303345
6,0,0,0,5.80E-05,-0.001099557,0.000396452,115.619995,-30.96,20.22,0.6105401,-5.236279,-8.40151
7,0,0,0,5.80E-05,-0.001710423,0.000396452,115.56,-30.779999,19.74,0.12929083,-5.1620564,-8.193209
8,0,0,0,5.80E-05,0.000733038,-0.000214414,116.159996,-30.66,19.439999,0.5219519,-5.1357193,-8.250671
9,0,0,0,5.80E-05,-0.001099557,0.000396452,116.34,-31.08,20.1,0.68236834,-5.3105016,-8.396722
10,-3.31E-07,-1.75E-08,6.46E-08,5.80E-05,-0.001099557,-0.000214414,115.259995,-31.56,19.619999,0.045491222,-5.0638914,-8.171659
11,0,0,0,5.80E-05,-0.001099557,0.001007317,115.56,-31.859999,19.08,0.46927786,-5.0998054,-8.212362
12,0,0,0,5.80E-05,0.000122173,-0.000214414,115.619995,-31.619999,19.56,0.6751855,-5.236279,-8.344048
13,0,0,0,0.000668897,-0.000488692,0.000396452,115.74,-31.619999,19.859999,0.33759275,-5.276982,-8.305739
14,0,0,0,5.80E-05,-0.000488692,-0.000214414,115.2,-31.439999,19.439999,0.45970076,-5.0998054,-8.236305
15,0,0,0,5.80E-05,-0.001710423,0.000396452,115.02,-31.14,19.8,0.7110996,-5.2482505,-8.284191
16,0,0,0,5.80E-05,-0.001099557,0.001007317,115.56,-31.619999,20.46,0.52674043,-5.260222,-8.356019
17,0,0,0,-0.000552833,-0.000488692,0.000396452,115.56,-31.32,20.1,-0.05506832,-5.140508,-8.13814
