,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,-0.090390004,-0.06507264,-0.047944482,0.06908581,-0.08662069,0.041324425,89.52,28.5,-28.5,0.39266106,-5.358387,-8.341654
2,-0.090390004,-0.06507264,-0.047944482,0.06419888,-0.07745771,0.04071356,89.7,28.619999,-27.84,0.25379312,-4.084633,-7.020014
3,0,0,0,0.047094658,-0.06585127,0.03521577,90.24,28.56,-27.72,-0.43575802,-4.7550297,-7.623371
4,0,0,0,0.039764274,-0.053023104,0.006505104,91.439995,28.74,-27.3,-0.09337672,-4.965726,-7.85801
5,0,0,0,0.03365562,-0.048136182,-0.001436144,91.5,28.92,-27.119999,0.2681588,-4.7693954,-7.822096
6,0,0,0,0.015329664,-0.012095132,-0.027092485,91.979996,29.76,-26.82,0.2083019,-4.767001,-7.929838
7,0.000583029,-8.68E-05,0.00099337,0.004944955,0.033108898,-0.056414016,91.259995,30.3,-26.58,-0.021548472,-5.262616,-8.212362
8,0,0,0,0.004944955,0.044715337,-0.05885748,91.079994,30.06,-27,-0.17238778,-4.965726,-7.8316727
9,0,0,0,0.018994855,0.04288274,-0.055192288,91.079994,29.46,-27.3,0.5602603,-5.6504884,-8.873182
10,0,0,0,0.031823024,0.023945916,-0.04053152,91.14,29.34,-27.66,0.51955765,-5.4134555,-8.607418
11,0,0,0,0.03243389,0.009896017,-0.036255464,91.5,29.58,-27.84,1.1420691,-5.525986,-9.229929
12,0,0,0,0.03121216,-0.047525313,-0.031368542,91.86,29.519999,-28.92,1.6616267,-5.6983743,-9.603436
13,0,0,0,0.004334089,-0.06279695,-0.027092485,91.979996,29.099998,-29.82,1.0582695,-5.5547175,-9.004868
14,0,0,0,-0.007272351,-0.05852089,-0.02770335,92.159996,28.74,-29.519999,0.818842,-5.5283804,-8.940222
15,0,0,0,-0.027430905,-0.08417723,-0.011209988,92.34,28.439999,-29.279999,-0.026337024,-5.375147,-8.162083
16,0,0,0,-0.040259074,-0.09028588,0.029107118,92.82,28.32,-28.5,-0.014365649,-4.982486,-7.877164
17,0,0,0,-0.03170696,-0.08967502,0.030328847,92.52,28.32,-28.14,0.17238778,-5.111777,-8.200391
