,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0.10349567,0.045817744,0.0392871,-0.68715125,1.6393691,-0.65363,25.937487,-2.4324722,-44.19587,-1.2209904,4.050815,7.222996
2,0.14727367,-0.013792997,0.03286937,0.22670239,2.0605602,-0.4456306,29.378366,-0.90415573,-42.21221,-4.606246,5.8248425,7.1392026
3,0.04194241,-0.056862775,-0.018817127,1.1371963,0.8553242,0.40286052,31.171316,-1.7596188,-39.910652,-3.9694157,6.478431,5.022819
4,-0.029914265,-0.04246555,-0.009942598,1.0125799,-0.7057406,0.22112826,30.953262,-5.523506,-39.389046,-3.7395823,7.833491,5.401087
5,-0.061329085,-0.031706177,0.010535483,0.6472828,-1.2686524,-0.23732573,29.14249,-5.002529,-42.83471,-2.4132514,6.301268,7.3115773
6,0.007664741,-0.005590626,0.002704704,0.3079474,0.42099938,-0.1475286,27.45889,-5.105278,-42.78896,-1.9464022,7.541411,7.4552236
7,0.012655491,-0.013274452,0.005154698,0.52663696,0.49949548,-0.20067383,29.390846,-6.4356575,-39.472366,-3.4618669,7.0003443,7.491135
8,0.008483573,-0.015875487,-0.004807041,0.6338437,0.34067068,0.19486108,29.324352,-7.58037,-39.17768,-3.5672073,6.646018,5.4441805
9,0.008898092,-0.009104447,-0.007822924,0.40476945,0.3987028,0.350937,28.136547,-7.817175,-39.32688,-3.8425286,6.8471227,6.3108444
10,0.008387698,-0.012068988,-0.00983816,0.49334484,0.34647387,0.4056094,30.566097,-9.292948,-38.081207,-3.5217192,6.7082644,7.124838
11,-0.013224468,-0.0474954,-0.023141952,1.1158161,-0.2967667,0.53450185,30.930103,-11.723984,-38.937424,-2.8777068,7.7975793,4.9390254
12,-0.08449309,-0.07068777,-0.030434147,1.1646852,-1.3502029,0.44409388,30.490194,-13.551599,-39.82749,-2.7077258,8.135147,3.7874641
13,-0.07093916,-0.052210115,-0.023176413,0.96096176,-1.2747611,0.38636714,25.61542,-16.624306,-39.810036,-1.9918901,8.223729,4.4626
14,0.004244683,-0.001461819,-0.007228284,0.08559265,0.2514844,0.42790598,25.567945,-17.44209,-39.621876,-0.43572596,8.2045765,3.6055129
15,0.002961227,0.004904743,-0.00101425,-0.35117564,0.21177822,0.07207727,26.504395,-15.753255,-39.70841,-2.2408764,8.455957,5.1042185
16,-0.002127441,0.002106153,0.000127851,-0.21006587,-0.21216191,-0.012527501,25.568695,-17.446815,-40.403526,-2.544927,8.199788,5.9948235
17,-0.004212705,0.000115524,-0.002189729,-0.008785953,-0.333724,0.17348081,25.905716,-17.428154,-40.725334,-1.5322232,7.1918726,6.34915
18,0,0,0,0.02786593,-0.07502278,0.24098137,25.757126,-17.11623,-41.60894,-1.64714,7.9891076,4.606246
19,0.000550303,0.010738287,-0.001260242,-0.5634511,0.02851879,0.06596862,26.392376,-17.728035,-41.25785,-1.1060736,8.463139,3.5791779
20,-0.008666235,0.049158398,-0.010251598,-1.187144,-0.21552165,0.2528932,25.205442,-15.020505,-40.328957,-0.6104952,7.0482264,5.966094
21,-0.006717531,0.040808793,0.014975492,-1.0640547,-0.16695791,-0.3863767,24.377697,-11.987233,-43.11134,-0.8068113,7.031468,4.797774
22,0,0,0,-1.7103496,0.52545726,-1.0943689,24.697918,-9.359669,-43.655495,-0.5602191,6.5550423,4.9079027
23,-0.033491388,0.15002364,0.101117164,-1.9320934,-0.32975337,-1.2547209,26.618591,-5.1661034,-44.329384,-3.9694157,7.4767704,7.5461993
24,-0.043310463,0.11151388,0.010175304,-1.7601352,-0.67275393,-0.12217772,22.879421,-0.16394806,-42.953796,-3.6198773,5.8511777,7.99629
25,0,0,0,-1.8777266,-0.37190303,0.034814514,22.11505,1.0838737,-44.764008,-0.94806314,4.8600206,9.293891
