,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,4.56E-10,2.00E-09,2.21E-09,-0.000251066,5.74E-05,-0.000277944,-77.22,-29.64,-87.78,0.19393626,8.648121,4.3432145
2,3.29E-10,-2.60E-09,2.22E-09,0.000342085,4.34E-05,-0.000292604,-77.22,-29.58,-88.2,0.19633053,8.636149,4.333637
3,4.27E-10,-3.37E-09,-3.13E-09,0.000342085,4.34E-05,0.000318261,-77.22,-29.58,-87.6,0.17717634,8.638543,4.336032
4,3.81E-10,2.36E-09,-2.80E-09,-0.000268781,4.34E-05,0.000318261,-77.759995,-29.279999,-87.299995,0.20590763,8.628966,4.3432145
5,3.05E-10,1.89E-09,-2.24E-09,-0.000268781,4.34E-05,0.000318261,-77.939995,-29.46,-87.6,0.19154198,8.638543,4.350397
6,3.64E-10,2.25E-09,2.45E-09,-0.000268781,4.34E-05,-0.000292604,-77.759995,-29.76,-88.2,0.19393626,8.640938,4.336032
7,-7.00E-09,-4.22E-09,-3.93E-09,0.000342085,-0.000567494,0.000318261,-77.52,-29.76,-88.32,0.1987248,8.640938,4.350397
8,4.27E-10,-3.37E-09,-3.13E-09,0.000342085,4.34E-05,0.000318261,-77.64,-29.64,-88.14,0.20351335,8.655303,4.331243
9,1.05E-08,4.31E-09,4.70E-09,-0.000268781,0.000654237,-0.000292604,-77.04,-29.58,-88.32,0.19633053,8.655303,4.348003
10,1.09E-08,-5.70E-09,4.87E-09,0.000342085,0.000654237,-0.000292604,-77.1,-29.519999,-87.96,0.18675344,8.645726,4.333637
11,3.81E-10,2.36E-09,-2.80E-09,-0.000268781,4.34E-05,0.000318261,-77.4,-29.22,-87.84,0.18196489,8.648121,4.352792
12,4.27E-10,-3.37E-09,-3.13E-09,0.000342085,4.34E-05,0.000318261,-77.4,-29.64,-87.9,0.19154198,8.636149,4.3456087
13,3.81E-10,2.36E-09,-2.80E-09,-0.000268781,4.34E-05,0.000318261,-77.28,-29.64,-87.9,0.18196489,8.6433325,4.3432145
14,2.91E-10,1.80E-09,1.96E-09,-0.000268781,4.34E-05,-0.000292604,-77.28,-29.64,-87.659996,0.17957062,8.631361,4.336032
15,3.64E-10,2.25E-09,2.45E-09,-0.000268781,4.34E-05,-0.000292604,-77.7,-29.64,-88.08,0.20590763,8.624178,4.338426
16,-6.70E-09,3.17E-09,-3.76E-09,-0.000268781,-0.000567494,0.000318261,-77.939995,-29.699999,-87.96,0.1987248,8.645726,4.328849
17,1.05E-08,4.31E-09,4.70E-09,-0.000268781,0.000654237,-0.000292604,-77.82,-29.4,-88.2,0.19633053,8.61939,4.336032
18,1.10E-08,-5.77E-09,-5.37E-09,0.000342085,0.000654237,0.000318261,-77.22,-29.099998,-87.9,0.20351335,8.633755,4.336032
19,3.64E-10,2.25E-09,2.45E-09,-0.000268781,4.34E-05,-0.000292604,-77.1,-29.4,-87.9,0.19154198,8.633755,4.336032
