,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.06669061,-0.031064332,0.000934624,3.9599998,-79.38,8.639999,1.4293821,9.289786,3.6967604
2,0,0,0,-0.048364643,0.08744353,0.010708467,4.74,-78.06,9.059999,1.8890828,9.270632,4.252232
3,0.000918156,3.10E-05,0.000376281,-0.003771482,0.11248901,-0.046102002,6.72,-75.6,10.0199995,1.664021,8.868394,3.6488748
4,0,0,0,-0.061192814,0.2145035,0.027812695,7.3799996,-74.76,10.74,1.4102279,8.607418,3.2873392
5,0.00040846,4.62E-05,-0.000109445,-0.008658404,0.07644795,0.020482311,8.099999,-73.08,10.139999,2.2673783,9.483723,4.398283
6,0,0,0,-0.041645125,-0.16973074,0.076071054,8.88,-72.06,9.54,1.498816,8.595447,4.314483
7,-0.000535174,-0.000370283,0.000191434,0.05487158,-0.07932269,-0.028386908,9,-71.46,9.54,1.3695252,9.026416,4.252232
8,0,0,0,0.045708604,-0.110476814,-0.063206226,8.58,-70.92,9,1.6927522,8.686429,2.0016139
9,-2.69E-05,-0.000448458,0.000729313,0.059147637,-0.003575394,-0.09619295,8.58,-70.439995,8.22,0.45970076,8.387145,3.8619652
10,0,0,0,-0.02331917,0.2059514,-0.11207545,8.04,-70.14,7.08,1.5874043,8.590658,4.2187123
11,0.000333977,2.46E-05,0.000133621,-0.004993213,0.06789584,-0.027165178,7.9199996,-70.68,6.66,0.8786988,9.016839,3.512401
12,0,0,0,0.023717456,0.033076517,-0.036328156,7.44,-71.34,7.68,1.2210802,9.2490835,4.130124
13,0,0,0,-0.000717156,-0.023123082,-0.027776044,8.099999,-71.58,8.22,0.51955765,9.160496,4.2211065
14,0,0,0,0.09824301,-0.16606556,-0.06870402,8.88,-72,9.179999,-0.00478855,7.5515428,4.3001175
15,-0.000810203,-0.000169298,0.000448967,0.021273993,-0.101924695,-0.05648671,9.54,-71.46,9.059999,0.6656084,9.179649,5.5547175
16,0,0,0,0.01272188,-0.089096524,-0.049156327,8.88,-69.96,8.94,-0.16759923,7.7742105,3.7159145
17,-0.001202543,-0.000384837,-0.000247311,0.041432545,-0.12941363,0.026590964,8.76,-69.659996,8.639999,1.1061549,8.734315,4.400677
18,0,0,0,-0.036147337,0.00742018,0.03453221,8.7,-69.54,8.16,0.35674694,8.13814,4.45814
19,0.000556045,-9.83E-05,-0.000123741,0.015776206,0.08927612,0.019871447,9.42,-69.479996,6.8999996,1.0486923,9.352037,4.819675
20,0,0,0,0.06708889,-0.11292027,-0.06137363,9.84,-69.6,6.66,0.31843856,9.323306,3.74704
21,0.00028981,-0.000705322,0.001718776,0.06281283,0.025746137,-0.15300342,9.84,-70.86,6.06,0.22266756,8.877971,4.9441776
22,0,0,0,0.045097735,-0.1721742,-0.063206226,9.96,-71.82,6.42,0.90982443,9.227535,4.2977233
23,0.002204134,0.000995483,-0.000589505,-0.07707531,0.1705212,0.045527786,9.78,-71.64,6.48,0.7733508,8.662486,4.807704
24,0,0,0,-0.034314744,0.060565457,0.06263202,9.42,-71.64,6.6,1.1779832,8.305739,4.008016
