,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,0.000638354,-0.000359189,-0.000325591,-47.46,9.78,10.38,0.23463893,-0.17717634,9.871595
2,0,0,0,2.75E-05,-0.000359189,-0.000325591,-47.76,9.9,10.139999,0.24421602,-0.1699935,9.866806
3,0,0,0,0.000638354,0.000862542,0.000285274,-48.12,9.599999,9.96,0.25139886,-0.16041641,9.850046
4,0,0,0,2.75E-05,0.000251676,0.000285274,-47.76,9.12,9.36,0.27055305,-0.16520496,9.8548355
5,0,0,0,-0.000583376,-0.000359189,-0.000325591,-47.34,9,9.54,0.2370332,-0.15802214,9.869201
6,0,0,0,2.75E-05,-0.000359189,-0.000936456,-47.219997,9.54,9.78,0.25379312,-0.16041641,9.8548355
7,1.21E-08,2.79E-08,1.56E-08,-0.000583376,0.000251676,-0.000325591,-46.32,10.26,10.08,0.2681588,-0.15802214,9.8548355
8,0,0,0,2.75E-05,0.000251676,0.000285274,-46.2,10.08,10.08,0.26097596,-0.16281068,9.859624
9,0,0,0,0.000638354,-0.000359189,-0.000325591,-46.26,9.24,9.42,0.25139886,-0.14844504,9.852441
10,0,0,0,-0.000583376,-0.000359189,-0.000936456,-46.86,8.94,9.48,0.23942748,-0.16041641,9.866806
11,0,0,0,-0.000583376,0.000251676,0.000285274,-47.28,9,9.66,0.2561874,-0.16520496,9.857229
12,0,0,0,0.000638354,0.000251676,-0.000325591,-47.52,9.24,9.48,0.25139886,-0.16281068,9.840469
13,0,0,0,-0.000583376,0.001473407,-0.000325591,-47.82,9.179999,9.66,0.25139886,-0.17717634,9.859624
14,-2.72E-08,4.42E-08,-6.78E-08,-0.000583376,-0.000359189,0.000896139,-47.64,9.48,9.96,0.26097596,-0.15323359,9.866806
15,0,0,0,0.001249219,-0.000359189,0.000285274,-47.039997,9.66,9.96,0.2657645,-0.17238778,9.852441
16,0,0,0,0.000638354,0.001473407,-0.000325591,-46.559998,9.059999,9.48,0.2657645,-0.14126222,9.828498
17,0,0,0,-0.000583376,-0.000970054,-0.000325591,-46.079998,8.82,9.66,0.2370332,-0.18435916,9.811738
18,0,0,0,2.75E-05,-0.003413515,0.000896139,-46.8,8.82,9.48,0.2777359,-0.16520496,9.847652
19,0,0,0,0.000638354,0.000862542,-0.000325591,-47.1,9.059999,8.88,0.2657645,-0.17478207,9.909904
