,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,-0.000934645,-0.004162055,0.000454186,0.43877655,-0.09863763,-0.048089147,-10.74,-9.12,15.36,-10.202005,-1.350371,3.7733772
2,0.000322796,-0.003422528,0.000137019,0.42472667,0.040028777,-0.016935017,-10.44,-7.62,14.58,-10.151725,-1.3862851,3.869148
3,0.002505641,-0.003393736,-0.000177218,0.3801335,0.28070968,0.020327762,-10.0199995,-6.7799997,15.78,-9.201198,-1.1396748,3.047912
4,0.001583028,-0.002285662,0.000124547,0.31538177,0.21840143,-0.016935017,-9.24,-7.68,15.48,-9.859624,-0.9984126,2.8803127
5,0.002152981,-0.002604779,-0.00013238,0.30927312,0.25566423,0.016051706,-8.04,-7.2599998,15.78,-9.519637,-0.7398309,2.7079248
6,0.001949681,-0.00266519,1.64E-05,0.32026872,0.23428392,-0.001663386,-7.14,-5.94,16.619999,-9.562734,-0.71588814,2.6360965
7,0.001666036,-0.002542754,6.42E-05,0.3184361,0.20862758,-0.007772039,-5.94,-5.3399997,17.34,-9.344854,-0.7446195,2.5283542
8,0.001419121,-0.002279827,5.08E-05,0.30377537,0.1890799,-0.006550308,-5.3399997,-5.04,17.1,-9.100638,-0.9026416,2.5522969
9,0.001164024,-0.002136547,0.000135405,0.29888842,0.1628127,-0.018767612,-4.2,-4.2599998,19.14,-9.404712,-0.6751855,2.2745612
10,0.001175588,-0.00208347,0.000112582,0.2940015,0.16586702,-0.015713286,-2.34,-4.38,18.9,-9.251478,-0.74222517,2.3942747
11,0.001607918,-0.002537705,8.80E-05,0.31965783,0.20251894,-0.010826364,-0.65999997,-4.2599998,20.039999,-9.57231,-0.749408,2.5115943
12,0.001896933,-0.002487512,0.000231365,0.32332304,0.24650124,-0.029763188,2.1,-4.02,21.539999,-9.349643,-0.71588814,1.9704882
13,0.001296622,-0.001954717,0.000175156,0.29339063,0.19457768,-0.026097996,4.56,-4.8599997,22.02,-9.754275,-0.71828246,1.89866
14,0.002096554,-0.002242806,-0.000141231,0.2793407,0.26116198,0.017884303,6.42,-5.16,22.32,-9.672871,-0.38068968,1.2593886
15,0.000629803,-0.001684891,0.000153593,0.27384296,0.10233703,-0.024876265,8.76,-5.22,22.32,-9.725544,-0.4189981,1.2450229
16,-0.000735964,-0.002174916,0.000534939,0.30927312,-0.10474628,-0.07618895,11.099999,-6.8999996,22.32,-9.502876,-0.32801566,1.4964218
17,-0.002317313,-0.003129001,0.001519728,0.3520337,-0.26112777,-0.17148392,12.48,-8.099999,21.18,-9.421472,-0.5794145,1.951334
18,-0.004043562,-0.004349724,0.001816149,0.38074437,-0.35459018,-0.1598775,14.4,-10.26,19.08,-9.423865,-1.0510867,2.710319
19,-0.002537809,-0.004820674,0.001053084,0.4467178,-0.23547146,-0.09818009,14.5199995,-11.639999,16.44,-9.665688,-0.8379962,3.0550947
20,-0.001148128,-0.003838335,0.000764617,0.4149528,-0.124293976,-0.08290846,14.639999,-13.32,15,-9.747093,-0.94095,3.093403
