,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.058015093,-0.3282857,-0.04363166,-20.46,5.7599998,12.9,-8.868394,-0.057462595,5.487678
2,0,0,0,0.13624005,0.28441215,0.016233133,-20.1,5.58,12.54,-9.196409,-0.45251793,5.5954204
3,0,0,0,0.20954388,0.57212967,0.005848424,-20.4,5.58,12.599999,-8.92825,-0.16759923,4.9537544
4,0.049064975,-0.012313981,0.003560058,0.2125982,0.8409104,-0.055848964,-20.16,6.18,12.3,-8.834874,-0.44294083,3.7135203
5,0,0,0,0.006736622,0.33939,0.007070154,-19.56,5.94,13.08,-9.244295,-0.8978531,2.2123098
6,0.000175799,0.000171507,-0.000130885,-0.039689135,0.040676907,0.030283034,-19.26,6,13.799999,-9.131764,-0.6368771,2.6696165
7,0,0,0,-0.1881294,-0.13280882,0.050441585,-19.5,5.46,13.679999,-9.172467,-0.4644893,2.7653873
8,0,0,0,-0.24677247,-0.4791694,0.014400537,-19.8,5.22,13.44,-8.973742,-0.14365649,3.2035396
9,0,0,0,-0.19118372,-0.471839,-0.006979746,-19.56,5.16,13.259999,-9.155706,-0.17238778,4.5060253
10,-0.000268909,7.68E-05,2.50E-05,-0.017697988,-0.061948456,-0.005758015,-19.5,5.7,13.38,-9.399923,-0.44533512,4.767001
11,0,0,0,0.11119458,0.25692323,-0.001481959,-19.859999,5.7599998,13.08,-9.143736,-0.35674694,4.5108137
12,0.010320085,-0.004303232,0.000951226,0.15700948,0.37604192,-0.03385782,-19.98,5.64,13.2,-8.956982,-0.2753416,4.0582957
13,0,0,0,0.08004045,0.3626029,-0.021029647,-19.14,6.06,13.38,-9.138947,-0.6560313,3.0239692
14,-0.000700687,4.68E-05,-0.000181427,-0.006702414,-0.10043297,0.026006978,-19.5,5.8199997,13.2,-9.160496,-0.5818088,2.875524
15,0,0,0,-0.05496077,-0.19023016,0.032726493,-19.68,6.06,13.259999,-9.107821,-0.47167215,3.0455174
16,-0.015183987,0.004720209,-0.001898251,-0.14353622,-0.46328694,0.0589937,-20.16,5.8799996,13.0199995,-8.980925,-0.25139886,3.3591676
17,0,0,0,-0.12521027,-0.47550422,-0.008812342,-19.68,5.8799996,13.44,-9.067119,-0.22506183,4.348003
18,-0.00535134,0.000793088,0.00077921,-0.04152173,-0.27941647,-0.040577337,-19.98,6.06,13.259999,-9.117398,-0.21787901,5.150085
19,0,0,0,0.10508593,0.18423024,-0.010644938,-20.4,6.3599997,13.08,-9.284998,-0.43336374,5.150085
20,0.024914121,-0.010924344,0.00160991,0.25596964,0.5825144,-0.03446868,-20.279999,6.06,13.679999,-8.959376,-0.15323359,4.599402
21,0,0,0,0.24619581,0.7279003,-0.07173146,-19.619999,6.24,13.62,-9.007262,-0.51955765,3.459727
