,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,-0.000644301,-7.16E-05,-0.000128064,0.019250885,-0.17307661,0.034395583,12.151741,-8.339561,28.954124,-4.479359,6.6747475,-5.532762
2,-0.000550693,-4.75E-05,2.92E-05,0.015585697,-0.18071242,-0.009586676,13.039967,-7.463787,29.837395,-4.6397634,6.492796,-5.3220816
3,-0.000530113,4.80E-05,4.23E-05,-0.014346673,-0.15841585,-0.012641,13.571851,-6.9317055,31.46167,-4.876779,6.5550423,-5.597403
4,1.07E-05,2.98E-05,-2.38E-05,-0.032672614,0.011709968,0.026148913,13.198741,-7.616501,29.964249,-4.874385,6.595742,-5.357993
5,-1.86E-05,1.33E-06,-2.55E-05,-0.001823947,-0.02555278,0.03500645,14.851787,-7.9913826,32.188744,-4.757074,6.667565,-5.48488
6,-5.62E-05,-3.08E-06,-1.93E-05,0.002757539,-0.0502928,0.017291373,14.769691,-6.534748,31.010452,-4.5942755,6.662777,-5.37954
7,9.51E-05,4.54E-05,5.17E-06,-0.030534588,0.0639389,-0.003478029,14.013287,-8.063545,28.772362,-4.749892,6.739388,-5.477698
8,8.75E-05,3.63E-05,1.27E-05,-0.02564767,0.061800875,-0.008975811,13.592971,-6.6180115,29.16652,-4.706798,6.6268654,-5.410663
9,-8.23E-06,0.000131736,9.16E-05,-0.071767956,-0.004477947,-0.049903743,14.386396,-7.3787518,30.26979,-4.4961176,6.329997,-5.28617
10,-8.66E-05,0.000306506,0.000243995,-0.105670944,-0.029828832,-0.08411217,15.087841,-6.843958,30.638847,-4.7642565,6.6101065,-5.37954
11,-0.000260402,0.000306804,0.000248597,-0.09742427,-0.08266863,-0.07891982,13.640446,-5.800228,28.978363,-4.922267,6.54786,-5.267017
12,-0.000415613,0.000445991,0.000180064,-0.122164294,-0.113822736,-0.049292885,14.640271,-5.896843,29.86399,-4.802562,6.6125007,-5.4226336
13,3.41E-06,0.000290448,0.000130543,-0.11239046,0.001325267,-0.050514616,16.324621,-5.7988167,29.03659,-4.7642565,6.8447285,-5.183224
14,-0.000116227,0.000176598,0.000218592,-0.06993536,-0.04601675,-0.08655563,14.949137,-6.3709335,29.31115,-4.9294496,6.6364417,-5.2023764
15,-7.44E-05,1.07E-05,3.08E-05,-0.009154324,-0.06373183,-0.026385456,15.930391,-6.797306,29.83432,-5.0754895,6.6747475,-5.216741
16,-1.17E-05,1.32E-05,1.94E-06,-0.02167705,-0.019138701,-0.003172597,13.545795,-7.437687,29.042023,-4.8097444,6.689112,-5.2215295
17,-4.38E-06,6.64E-06,3.44E-06,-0.015568403,-0.010281162,-0.008059515,14.088766,-6.7520676,28.971565,-4.8552327,6.7250233,-5.1999826
18,-2.23E-05,1.83E-05,1.37E-05,-0.025036804,-0.030439697,-0.018749647,14.387146,-7.383478,29.488136,-4.871991,6.6029243,-5.1760416
19,-2.04E-06,6.60E-05,-8.16E-06,-0.05588547,-0.001729056,0.006906671,14.386096,-7.3768635,30.58245,-4.8815675,6.7346,-5.168859
20,-1.23E-05,2.86E-05,5.89E-07,-0.035421506,-0.01516808,-0.000729138,14.752922,-6.875847,28.772041,-4.843262,6.7322054,-5.1305537
21,-9.35E-06,1.95E-05,9.08E-06,-0.027785696,-0.013335485,-0.012946432,14.902712,-7.1953335,28.404991,-4.9581785,6.6579885,-5.183224
22,9.13E-06,3.42E-05,-1.47E-05,-0.038170397,0.010182805,0.016375074,14.386396,-7.3787518,30.26979,-4.90072,6.8064227,-5.1999826
23,-4.88E-07,1.23E-05,-1.20E-05,-0.02045532,-0.000812759,0.020040264,15.339796,-8.299767,30.249268,-4.8887496,6.739388,-5.0802774
24,-9.05E-05,-3.42E-05,-1.56E-05,0.023832373,-0.06312096,0.010877293,13.752046,-6.7726173,28.980713,-4.8911433,6.672353,-5.097036
25,-0.000132069,-7.61E-05,-4.09E-05,0.041852884,-0.07258937,0.02248372,14.518066,-8.030832,29.071297,-4.8600206,6.6316533,-5.0754895
26,-9.74E-05,-6.42E-05,-2.44E-05,0.040631153,-0.0615938,0.015458778,14.677141,-8.185436,28.885498,-4.996484,6.6101065,-5.2047706
27,3.78E-05,3.95E-05,-4.12E-05,-0.032978047,0.031563073,0.034395583,14.471191,-8.852398,28.63414,-4.9797254,6.6508064,-5.231106
28,-2.19E-05,4.56E-06,-2.04E-05,-0.006405432,-0.03074513,0.028592369,15.950012,-6.474161,29.10247,-4.8097444,6.741782,-5.0826716
29,-1.66E-05,6.13E-06,-9.42E-06,-0.009459756,-0.02555278,0.014542481,14.321852,-8.535748,28.532188,-4.9342375,6.765723,-5.1544943
30,-2.74E-06,-4.14E-09,-1.07E-05,8.65E-06,-0.005699677,0.02217829,14.996611,-5.5531464,29.122986,-4.850444,6.8016343,-5.1090064
31,1.91E-06,-2.87E-06,1.16E-06,0.011615078,0.007739348,-0.004699758,15.518941,-8.134062,28.862625,-4.8312917,6.6939,-5.0994306
32,6.77E-07,-1.18E-07,3.66E-07,0.000924944,0.005295888,-0.002867164,15.883516,-7.6188717,29.397156,-4.8815675,6.6125007,-5.1305537
33,-4.54E-05,-8.05E-06,-3.40E-05,0.007339024,-0.041435264,0.031035831,15.979366,-5.9889717,28.082855,-4.867203,6.832758,-5.1042185
34,-8.21E-05,-1.67E-05,-3.03E-05,0.012225942,-0.060066637,0.02217829,17.20179,-8.026587,29.598518,-4.8911433,6.8495164,-5.1544943
35,-6.81E-06,2.85E-06,-3.83E-06,-0.007627162,-0.018222403,0.010266429,17.408043,-7.361517,29.537216,-4.917479,6.672353,-5.097036
36,-3.70E-05,-5.48E-07,-5.57E-06,0.000619512,-0.041740693,0.006295808,15.547246,-7.642256,28.937325,-4.8408675,6.648412,-5.063519
37,8.57E-07,3.18E-06,-4.28E-06,-0.009459756,0.002546998,0.012709888,14.657822,-8.510473,29.304688,-5.0323954,6.7250233,-5.116189
38,1.59E-05,1.22E-05,-1.69E-05,-0.0164847,0.021483805,0.022789156,16.182045,-8.251226,29.757393,-4.852838,6.7298117,-5.118583
39,1.29E-05,5.78E-06,-1.67E-05,-0.008543459,0.019040344,0.02462175,13.198741,-7.616501,29.964249,-4.781015,6.811211,-5.070701
40,8.76E-07,5.06E-07,-3.52E-06,-0.001823947,0.003157862,0.012709888,14.676691,-8.182602,29.354485,-4.852838,6.8231816,-5.0850654
41,6.35E-05,-1.05E-05,-1.61E-05,0.008866186,0.053859636,0.013626184,12.356941,-7.667877,29.987122,-4.9318433,6.768117,-5.0994306
42,7.16E-06,-1.93E-06,-5.56E-07,0.004895565,0.018124048,0.001408889,15.294121,-9.128893,28.561462,-4.826503,6.6508064,-5.1018243
43,8.05E-08,-2.66E-07,1.06E-07,0.003368403,0.001019836,-0.001340002,14.013287,-8.063545,28.772362,-4.824109,6.782482,-5.1090064
44,-9.20E-07,-1.91E-09,-2.13E-06,8.65E-06,-0.004172515,0.009655563,13.246666,-6.8015537,29.307098,-4.9079027,6.8231816,-5.1066127
45,-1.13E-05,-5.84E-06,-6.53E-06,0.011920509,-0.02310932,0.01332075,14.995741,-8.497482,28.044899,-4.7163744,6.739388,-5.1066127
46,-1.81E-07,-8.44E-07,9.11E-07,0.005200998,-0.001118191,-0.005616055,14.387146,-7.383478,29.488136,-4.802562,6.6771417,-5.1257653
47,-1.40E-08,-6.42E-08,2.20E-07,0.000924944,-0.000201894,-0.003172597,15.1350155,-6.0242844,30.763351,-4.903114,6.720235,-5.144918
48,2.91E-05,3.09E-05,-1.34E-05,-0.03572694,0.0337011,0.015458778,16.201218,-7.925247,29.494545,-4.8911433,6.7226295,-5.166465
49,0.000106455,0.000121172,-4.92E-05,-0.06443758,0.056608528,0.02614891,15.361366,-7.988907,27.485123,-4.8648086,6.710659,-5.166465
50,3.12E-05,0.000156651,-5.32E-05,-0.08337438,0.016596885,0.028286936,16.949417,-9.517947,28.441017,-4.656522,6.8207874,-5.0802774
51,-9.69E-05,0.000182588,4.40E-05,-0.086734146,-0.04601675,-0.020887673,16.583492,-10.024632,29.313446,-4.876779,6.883034,-5.0850654
52,-6.25E-05,0.000162176,3.44E-05,-0.09406452,-0.036242913,-0.019971376,17.839592,-8.654457,27.292,-4.948602,6.859093,-5.039578
53,-4.11E-05,0.000106168,3.85E-05,-0.06688104,-0.025858212,-0.02424743,14.321852,-8.535748,28.532188,-4.8552327,6.909369,-4.967755
54,-0.000127878,2.90E-05,7.90E-05,-0.016179267,-0.07136764,-0.04410053,15.1082115,-6.5255375,29.12535,-4.7834096,6.832758,-4.9797254
