,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.03187128,-0.035340384,0.035753943,3.8999999,-75.18,4.62,0.8834874,8.415876,3.8954852
2,0,0,0,-0.08318397,0.117375925,0.09867307,3.24,-75.299995,4.98,1.0343267,8.274613,4.4844766
3,-0.000879121,-0.00038301,0.001254049,0.03715649,-0.08543134,-0.12184929,3.24,-75.72,5.2799997,0.75659084,8.231517,3.5938065
4,0,0,0,-0.001938886,0.09110872,-0.093749486,3.1799998,-75.54,6.18,1.0175668,8.60263,4.3671575
5,0,0,0,-0.001938886,-0.0897074,-0.02288912,3.4199998,-75.119995,6.48,1.0606637,7.9753294,4.1756153
6,0,0,0,-0.009269269,0.042850364,-0.023499986,3.84,-75.06,6.72,2.1285102,9.577099,3.7494342
7,0,0,0,0.031047836,0.11920852,-0.024110852,4.44,-75.9,6.54,0.5913859,8.930645,4.539545
8,0,0,0,0.059147637,-0.14468527,0.018649716,4.14,-75.72,6.48,1.4940275,9.510059,4.767001
9,0.001110385,0.000595228,-0.000224096,-0.06424714,0.11981938,0.024147503,3.72,-75.479996,6.18,0.18675344,8.526012,3.4908526
10,0,0,0,-0.03126042,-0.13063537,-0.000287107,3.54,-75.659996,6.12,0.38308397,8.377567,4.520391
11,0,0,0,-0.05019724,0.1357019,0.032699615,4.14,-75.479996,6.18,1.1109436,8.063917,4.285752
12,0,0,0,0.04631947,0.005587584,-0.07114748,4.44,-75.54,6.42,0.53871185,8.729526,3.5076127
13,2.14E-05,0.000140274,-3.74E-05,-0.044699457,0.006809315,0.011930198,4.8599997,-75.18,6.06,1.5227587,8.265037,4.601796
14,0,0,0,0.04204341,-0.10925508,0.012541063,4.62,-74.76,6.06,0.43815228,8.669669,4.065479
15,-0.001009714,-0.000315936,-0.000459852,0.035934757,-0.11475287,0.052247304,4.5,-74.82,6.24,1.594587,9.586677,4.4318027
16,0,0,0,0.009056688,0.023913542,0.005821546,4.56,-75.479996,5.3399997,0.44294083,8.650515,3.78056
17,0,0,0,0.025550049,-0.13491142,0.030867022,4.38,-75.06,5.64,1.0079896,8.243488,4.230684
18,0,0,0,0.065867156,-0.007240586,-0.09924728,3.78,-75.36,6.18,0.2849187,7.9418097,3.6177492
19,-6.15E-05,0.000180524,-0.000290741,-0.037369072,-0.012738373,0.060188554,3.6,-75.659996,6,1.3862851,9.423865,5.150085
20,0,0,0,-0.044699457,0.10149343,0.092564404,4.38,-75.6,6.12,1.2617828,8.004061,3.8092911
21,0,0,0,-0.015377922,-0.012738373,0.017427986,4.56,-75.18,7.02,1.4485363,9.737515,5.2458563
