,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.1389688,-0.268022,-0.6013132,0.65999997,41.46,30.72,-3.7326744,-13.855668,-1.611347
2,0,0,0,-0.34299776,0.20417681,-0.6507932,0.78,41.64,30.779999,-4.1325183,-13.362448,-1.2905141
3,0,0,0,-0.58612216,0.715471,-0.61536306,-0.48,41.28,31.019999,-2.710319,-10.905922,-1.802889
4,0,0,0,-1.1010815,1.1485745,-0.71737754,-2.6399999,40.62,31.14,-1.3024855,-9.284998,-2.205127
5,0,0,0,-2.3093731,1.213937,-1.1614766,-4.98,39.18,32.88,0.076616794,-10.877191,-0.3232271
6,0,0,0,-2.69544,1.309232,-1.1382637,-6.06,37.8,35.28,-0.6249057,-12.268264,-0.87630457
7,0,0,0,-2.7559156,2.8803775,-0.64346284,-9.96,34.5,38.94,-4.7957325,-13.020066,0.89067024
8,0,0,0,-1.5305197,2.573723,0.5923176,-13.62,31.26,40.379997,-2.0686533,-11.080704,-0.4285752
9,0,0,0,-1.3625319,3.6494567,0.73526,-17.58,29.039999,40.559998,-2.7558103,-9.021627,0.33759275
10,0,0,0,-1.8280113,4.027582,0.6595127,-19.56,28.5,40.379997,-2.4206119,-9.026416,-0.15562786
11,0,0,0,-2.0118816,4.0581255,0.6857799,-24.72,26.4,38.879997,-2.2745612,-9.335278,-0.12450229
12,0,0,0,-1.7938027,4.179688,0.9551715,-28.859999,23.58,36.96,1.1300977,-7.204373,0.05985687
13,0,0,0,-1.534185,4.224892,1.0046517,-30.539999,22.439999,35.579998,2.3368123,-6.804529,0.4285752
14,0,0,0,-0.80664456,3.000718,0.7132689,-34.44,20.16,32.16,3.3687446,-6.3831367,0.8547561
15,0,0,0,-0.117588505,1.6024474,0.6411868,-37.26,19.26,28.14,3.9050622,-5.9449844,0.4860378
16,0,0,0,0.3094063,0.83031374,0.65401495,-38.04,19.619999,27.18,4.268992,-5.8875217,-0.3519584
17,0,0,0,1.0583272,-0.4195166,0.47808576,-38.28,20.1,25.08,2.3870919,-10.288198,-3.7326744
18,0,0,0,1.1023095,-0.39447114,0.4982443,-38.46,20.64,24.119999,2.4589202,-12.52924,-11.466182
19,0,0,0,0.546422,-0.23870048,0.54528093,-38.82,20.88,24.6,1.8819,-13.103866,-11.870814
20,0,0,0,-1.0320538,1.7533311,0.18487042,-39.54,20.64,25.26,2.6983478,-10.640158,0.4070267
21,0,0,0,-0.6801954,0.8138203,0.29177186,-41.04,19.5,24.6,2.6169424,-10.407912,4.697567
22,0,0,0,0.1670747,-0.3138369,0.6631779,-41.82,18.9,24.539999,3.4166303,-10.853248,3.9313993
23,0,0,0,0.96058863,-1.4915851,0.18975736,-42.78,18.42,25.619999,1.0462981,-8.164477,0.045491222
24,0,0,0,0.57574356,-0.5050377,-0.08207769,-43.14,18.6,27.119999,-7.233104,-10.190034,0.37590113
25,0,0,0,1.1902739,-1.1562201,0.25573078,-42.66,18.66,27.779999,-8.514041,-12.402344,-1.4317763
26,0,0,0,1.44867,-0.80619425,0.59720445,-42.18,19.92,29.099998,-0.6943397,-10.254679,-0.19633053
27,0,0,0,1.3741444,0.31963035,0.7682467,-42.059998,22.199999,28.859999,3.1700199,-8.561927,-2.2170985
28,0,0,0,1.3118361,-0.53069407,0.7151014,-42,23.46,27.72,2.770176,-8.169266,-1.1348863
29,0,0,0,1.1530112,-0.98395604,0.3766821,-41.579998,25.5,26.699999,0.3519584,-7.8197017,1.063058
30,-0.33672327,-0.42967725,-0.14228536,1.1566764,-0.7799271,0.17876178,-40.92,27.3,27.539999,-1.8483802,-8.60263,-1.4413534
31,0,0,0,1.1774458,-1.0444318,-0.009995588,-40.5,27.779999,28.32,-2.4517374,-9.660899,-1.4533248
32,0,0,0,0.909276,-0.65103453,-0.12239479,-41.16,29.039999,28.92,-0.90982443,-9.577099,-0.18675344
33,0,0,0,0.8988912,-0.018788993,0.053534396,-42.3,29.76,28.859999,-0.85236186,-9.749487,-1.0606637
34,0,0,0,0.87873274,-0.052386582,0.121951304,-42.96,30.48,28.8,-0.9720756,-9.668081,0.47167215
35,0,0,0,0.71624255,-0.72372746,-0.06191913,-43.44,31.859999,28.859999,1.4365649,-12.912324,1.3192455
36,0,0,0,0.3851536,-0.8367376,-0.36368656,-44.52,32.94,30.539999,-3.7422516,-12.062357,-2.6528566
37,0,0,0,-0.1438557,-0.05788437,-0.52190065,-46.739998,33.239998,32.1,-5.375147,-12.610645,-3.7781656
38,0,0,0,-0.23182032,-0.046888795,-0.45531633,-47.94,32.82,33.18,-4.486871,-12.538817,-4.1612496
39,0,0,0,-0.97646505,0.5187724,-0.36002135,-50.7,31.32,33.48,2.3152637,-10.800573,-0.82123625
40,0,0,0,-2.1859782,1.1785069,-0.7045494,-52.62,30,33.48,2.221887,-9.332883,-0.9481328
41,0,0,0,-2.9593337,1.472944,-1.0319731,-58.199997,25.68,34.32,0.12929083,-12.720782,-1.1396748
42,0,0,0,-3.247662,1.835187,-1.0124254,-63.96,19.02,34.079998,-2.5235655,-14.583528,1.462902
43,0,0,0,-2.7143767,1.9426993,-0.6904994,-66.72,15.719999,32.76,-1.8483802,-13.362448,2.6935592
