,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0.00145606,0.004276166,0.000978651,-0.43423116,0.14809522,-0.09971152,-4.3043513,-6.8367558,7.9165726,2.2600293,1.3143603,-8.652273
2,0.001151591,0.000533664,0.000628344,-0.1003936,0.2168175,-0.11834289,-3.9776664,-6.9763603,8.507851,1.4627944,1.1012853,-8.391316
3,-0.001207404,-0.001571119,0.002329776,0.20106813,-0.15489367,-0.29854798,-4.2092514,-5.2021294,7.3839264,0.16758691,0.85948145,-9.712859
4,-0.010135388,0.002409558,-0.0004965,-0.16697785,-0.7031447,0.035289582,-5.6148415,-6.254711,9.459747,0.083793454,0.97918636,-9.60273
5,-0.015663503,0.002511197,-0.003331944,-0.13826722,-0.8717434,0.1864786,-5.4352465,-6.0918407,7.6041107,1.0893148,1.9751315,-9.837352
6,-0.022859966,0.001344134,-0.00173265,-0.06190912,-1.0687473,0.0817153,-3.8840663,-5.332285,9.538498,0.58655417,1.309572,-10.189284
7,-0.06587435,0.007007056,0.008045977,-0.1993537,-1.8057555,-0.21424866,-3.6404963,-6.958645,8.029701,-1.1994435,1.5154645,-8.645091
8,-0.06808318,-0.001144782,-0.001766346,0.03185861,-1.8008686,0.045674283,-3.1177459,-6.59239,9.3164215,-1.575317,0.921728,-9.31065
9,-0.03335821,0.005088749,-0.006303826,-0.19049615,-1.2758304,0.24420533,-2.622251,-6.724556,9.434128,1.527435,0.9432749,-14.520209
10,1.74E-05,0.06261042,0.012620752,-1.7103275,0.011261537,-0.34466827,-2.7065961,-5.253744,10.600784,1.1970494,1.5250409,-14.072512
11,0.004700131,0.10722548,0.028325826,-2.2759883,0.13190731,-0.6064238,-0.5823109,-6.2781086,8.647377,0.5219135,2.6023853,-13.790009
12,0.014342639,0.23088649,0.05799191,-3.24146,0.29378647,-0.8351926,-1.778951,-6.6826305,7.847946,0.39502627,2.6119618,-13.220213
13,0.003000113,0.29364067,0.07335193,-3.7512267,0.17283525,-0.93659616,-1.0794259,-9.085554,8.233223,0.87384605,3.1841512,-11.604197
14,-0.025914922,0.27630198,0.09193897,-3.6165311,-0.17321962,-1.1458174,-1.6040959,-12.38953,6.962723,1.9511905,3.8616812,-10.153373
15,-0.08511651,0.23496199,0.11657047,-3.2374895,-0.9624569,-1.4353672,-2.9229712,-11.978035,7.386688,-0.009576394,5.0347896,-7.495923
16,-0.06923136,0.17328931,0.09610056,-2.6678581,-0.91908544,-1.35962,-1.670141,-13.537075,6.7884216,0.43812007,6.301268,-6.0738287
17,-0.06320603,0.13361292,0.104951896,-2.285762,-0.9377168,-1.6812402,-1.5208008,-13.853724,6.890381,-0.411785,6.6771417,-7.0218916
18,-0.16758832,0.16674982,0.17184438,-2.3801408,-2.0192528,-2.0801349,-0.60349095,-15.440874,5.0506287,-1.5896816,6.646018,-7.4264946
19,-0.123959795,0.25157452,0.16114622,-3.2600915,-1.2926291,-1.8137978,2.2014196,-16.246029,5.4487762,-1.7836037,6.2198687,-5.0539427
20,-0.06571634,0.2846558,0.15931669,-3.5453653,-0.5278266,-1.8287641,5.289589,-18.034088,2.4054413,-2.2384822,6.0546756,-2.664632
