,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,-1.25E-07,-1.94E-08,-5.32E-09,0.000343917,-0.002218663,9.41E-05,7.98,5.3399997,-88.2,-0.14844504,-0.07901107,9.730332
2,-8.49E-09,-7.57E-09,-1.55E-08,0.000343917,-0.000386067,0.000704939,7.9199996,5.4,-87.72,-0.14126222,-0.09337672,9.725544
3,-7.06E-09,1.60E-08,9.45E-09,-0.000877813,-0.000386067,-0.000516792,7.7999997,4.7999997,-88.14,-0.13647367,-0.090982445,9.718362
4,-2.95E-08,-1.02E-08,1.53E-08,0.000343917,-0.000996932,-0.000516792,7.62,5.1,-88.86,-0.15323359,-0.08619389,9.730332
5,-4.52E-09,3.13E-09,6.05E-09,-0.000266948,-0.000386067,-0.000516792,8.28,6.12,-88.56,-0.1340794,-0.08140534,9.737515
6,2.49E-09,-3.81E-09,5.72E-09,0.000343917,0.000224798,-0.000516792,7.68,5.04,-87.96,-0.14365649,-0.098165266,9.718362
7,-8.48E-08,1.41E-08,-6.94E-08,-0.000266948,-0.001607797,0.001315804,8.099999,5.2799997,-88.979996,-0.13886794,-0.09337672,9.7135725
8,1.36E-09,1.62E-09,-5.70E-10,-0.000266948,0.000224798,9.41E-05,7.7999997,5.22,-88.02,-0.14126222,-0.083799616,9.718362
9,-4.73E-09,-4.22E-09,6.34E-09,0.000343917,-0.000386067,-0.000516792,8.099999,4.98,-88.259995,-0.14126222,-0.076616794,9.715967
10,2.56E-08,2.69E-08,-2.88E-09,-0.000877813,0.000835664,9.41E-05,7.9199996,5.22,-88.38,-0.13886794,-0.083799616,9.725544
11,2.75E-08,-1.13E-08,5.71E-08,0.000343917,0.000835664,-0.001738523,8.04,5.52,-88.259995,-0.15083931,-0.08858817,9.732727
12,-7.46E-09,-1.85E-08,9.99E-09,0.000954782,-0.000386067,-0.000516792,7.5,6.2999997,-88.2,-0.14126222,-0.08619389,9.720756
