,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0.001846654,0.010373234,-0.008826024,-0.611608,0.10609569,0.51941013,9.9,40.739998,-20.039999,0.28252444,-9.912297,0.53392327
2,0.002946824,0.001305277,-0.002236017,-0.14429614,0.32478544,0.2463534,10.98,41.1,-19.68,0.05985687,-6.510033,2.063865
3,0.002829572,-0.008638767,-0.001167475,0.6229506,0.20444499,0.085084975,11.28,40.2,-20.34,0.9768641,-9.948212,1.3743137
4,-0.000473182,-0.00184955,-0.000496604,0.28758556,-0.073498696,0.07714373,12.54,39.84,-20.699999,0.4189981,-11.229149,-0.071828246
5,-0.000570575,-0.000328859,-0.000515592,0.08783265,-0.15230031,0.13761939,12.059999,39.84,-20.76,0.047885496,-10.465375,-0.29928434
6,-0.000406798,-0.000121664,-0.000531292,0.03224391,-0.10770714,0.14067373,13.0199995,38.7,-22.02,0.3998439,-9.225141,0.33759275
7,-0.000615313,-0.000504679,-0.000418375,0.12998235,-0.15840897,0.10768699,14.5199995,38.219997,-22.439999,0.38787252,-9.354432,0.38787252
8,-0.001413177,-0.000702723,-0.000724011,0.116543315,-0.23415625,0.119904295,15.839999,36.12,-24.6,-0.083799616,-9.893144,-0.10774237
9,-0.001477017,-1.31E-05,-0.000766036,0.002311514,-0.25003874,0.12967815,15.059999,36.899998,-24.96,-0.18675344,-10.089474,-0.15083931
10,-0.000621683,0.000287353,-0.000287325,-0.08137702,-0.17612405,0.08141978,15.12,36.36,-24.9,-0.23942748,-9.929058,-0.28252444
11,-0.000379549,0.00032175,-0.000214704,-0.095426925,-0.11259407,0.06370469,15,36.239998,-25.199999,-0.11013664,-10.072714,-0.3232271
12,1.15E-05,0.000286572,-1.09E-05,-0.11680721,0.004692056,0.004450764,14.16,36.78,-24.48,0.117319465,-9.785401,-0.023942748
13,4.89E-05,0.000300036,2.43E-05,-0.118639804,0.019352822,-0.009599136,14.88,37.26,-23.58,0.42378664,-9.735122,-0.18196489
14,1.80E-05,8.33E-05,2.30E-05,-0.06121847,0.013244169,-0.01692952,14.82,36.96,-24,0.6153286,-9.75667,-0.031125572
15,-9.20E-05,3.51E-05,3.71E-05,-0.026399152,-0.069222644,-0.027925095,15.839999,36.36,-23.82,0.37111259,-9.7135725,-0.17957062
16,-0.000133341,6.73E-05,8.29E-05,-0.03556213,-0.07044437,-0.043807592,15,36.84,-23.279999,0.28731298,-9.857229,-0.3328042
17,-9.70E-05,0.000100492,0.00011661,-0.051444627,-0.04967495,-0.059690088,14.82,36.18,-24.06,-0.06464542,-9.926663,-0.5865973
18,4.71E-05,0.00024562,8.31E-05,-0.11680721,0.022407148,-0.039531533,15,36.84,-24.48,0.06464542,-9.744699,-0.28731298
19,-7.51E-05,0.000376592,8.19E-06,-0.13268971,-0.026462073,-0.002879619,14.28,37.559998,-23.039999,0.12450229,-9.826104,-0.098165266
20,3.16E-05,0.000255558,8.71E-05,-0.107033364,0.013244169,-0.03647721,14.46,37.32,-23.039999,0.21309046,-9.718362,-0.31604427
21,0.00021095,0.000104448,0.000287768,-0.037394725,0.07555242,-0.10306151,14.28,37.86,-22.98,0.14605077,-9.835681,-0.35674694
22,0.000637977,-0.000451184,0.001011133,0.08722179,0.12319991,-0.19530217,14.88,37.5,-23.1,0.7134939,-9.883567,-0.17957062
