,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0.000180052,6.51E-06,3.86E-05,-0.06325204,-0.03936721,-0.020714441,-1088.82,243.48,1442.7,-0.409421,1.4389591,9.629773
2,7.90E-05,8.90E-06,3.01E-06,-0.003387248,0.09380142,-0.020103576,-1088.52,242.76,1442.88,-0.5602603,1.472479,9.311335
3,8.16E-06,-2.63E-05,-1.73E-05,-0.007052439,0.06264728,-0.002388483,-1088.82,243.12,1442.7,-0.54828894,1.4509305,9.814133
4,-0.000100231,1.92E-05,-3.04E-05,0.0326538,0.010112874,0.02143526,-1088.82,243.29999,1443.2999,-0.57223165,1.5467016,9.653716
5,5.01E-05,-1.27E-05,3.67E-06,-0.013161092,-0.06868874,0.020824397,-1088.88,244.08,1443.6,-0.40223816,1.5467016,9.703996
6,0.000205387,-1.42E-05,1.11E-05,0.012495249,0.04920825,-0.003610214,-1089.1799,243.84,1443,-0.52913475,1.5083932,9.6896305
7,2.52E-06,-1.45E-05,-2.36E-06,0.006997461,0.1011318,-0.005442809,-1088.94,243.36,1443.12,-0.5506832,1.515576,9.687236
8,7.23E-05,-6.20E-05,8.37E-06,0.026545148,0.004615087,0.004331035,-1088.58,242.93999,1443.4199,-0.4764607,1.5012103,9.452597
9,8.92E-05,-1.43E-05,4.86E-06,0.044871107,0.05226258,-0.006053675,-1087.9199,242.76,1444.02,-0.6273,1.5107874,9.522031
10,5.90E-06,-3.11E-06,-2.56E-06,0.010662653,0.06631248,-0.003610214,-1087.98,242.93999,1443.9,-0.5985687,1.446142,9.632168
11,5.23E-06,-7.35E-06,-1.48E-05,0.008219192,0.015610661,0.006774496,-1089,242.93999,1443.84,-0.5818088,1.4557191,9.653716
12,8.54E-06,8.54E-06,-3.36E-05,0.012495249,0.008891144,0.025100453,-1089.24,242.81999,1444.74,-0.5411061,1.4557191,9.617802
13,0.000228102,-7.69E-05,-9.61E-05,-0.010106766,0.010112874,0.03976122,-1088.76,242.93999,1444.86,-0.46927786,1.4389591,9.75667
