,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0.00389407,0.001977876,4.69E-05,-0.23103902,0.45489976,-0.005933945,26.46,37.62,-0.9,0.5123748,-9.457385,1.7310607
2,0.004501136,0.002109427,-1.28E-05,-0.2066044,0.44084984,0.000785573,26.699999,37.2,-0.42,0.2849187,-9.514848,1.8052832
3,0.004450577,0.001983908,8.65E-05,-0.1962197,0.44023898,-0.008988271,26.82,37.32,0.24,0.34716985,-9.526819,1.7143008
4,0.003810919,0.001746545,0.000344161,-0.20782612,0.453678,-0.04136413,27,37.26,1.26,0.84039044,-9.842864,1.7430321
5,0.005299061,0.003591125,0.001362703,-0.30617544,0.45245627,-0.11711142,27.359999,37.739998,2.1599998,0.87151605,-10.022434,1.4868447
6,0.003686626,0.004836318,0.001429648,-0.42223984,0.32234198,-0.12566353,26.099998,37.02,2.9399998,1.4293821,-11.063944,0.9337672
7,0.001244825,0.003276766,0.000132521,-0.42712674,0.16229528,-0.017540384,26.16,37.44,3.78,2.1620302,-10.345661,0.5650489
8,7.32E-05,0.001691335,-0.002042633,-0.22676295,0.009578978,0.27384233,26.939999,37.68,4.38,1.6328955,-10.132571,2.8108785
9,-0.002598851,0.002838427,-0.005106952,-0.24447805,-0.22499327,0.44121942,26.4,37.38,4.8599997,0.84278476,-10.611426,1.8531687
10,0.000917753,0.008060991,0.001817028,-0.6103864,0.070054635,-0.13788085,26.76,36.66,4.98,2.6600394,-11.581107,0.723071
11,0.001451911,0.011024441,0.006277882,-0.6733054,0.09082406,-0.38405955,27.119999,35.76,5.16,1.3072741,-11.420691,1.2881198
12,-0.001578829,0.01053607,0.003926448,-0.6830793,-0.100987636,-0.25394523,26.58,36.719997,6.8399997,-1.0439038,-9.933846,0.91461295
13,0.004926594,0.006487256,0.002446175,-0.48515898,0.3693786,-0.18430659,25.619999,36.059998,7.68,-3.0383348,-8.9498,-1.3120626
14,0.009307021,0.00508072,0.003166607,-0.33244264,0.6112813,-0.20935206,26.039999,36.18,8.58,-2.5858169,-7.743085,-2.360755
15,0.0248803,0.001402275,0.003147414,-0.059385877,1.084091,-0.13788085,24.96,36.36,10.26,-1.2522057,-6.5052447,-0.70870537
16,0.026380546,-0.002366989,0.003859194,0.11409985,1.2447486,-0.1806414,24.66,36.719997,10.98,0.031125572,-7.8987126,0.016759925
17,0.021656647,-0.000836819,0.003584744,0.040796023,1.0089545,-0.16659151,23.76,37.44,11.759999,0.81644773,-9.90272,-0.7733508
18,0.017076164,0.003807496,-0.004184172,-0.22126517,0.9826873,0.23902303,23.699999,37.2,12.96,3.1317115,-9.42626,0.56744313
19,0.010194056,0.001704509,-0.001722611,-0.115585476,0.6876394,0.11562824,23.519999,37.2,13.92,1.7095122,-8.937828,1.4150164
20,0.004224324,0.000782773,-0.001117246,-0.08137702,0.4377955,0.11562824,22.8,37.32,14.58,0.89067024,-9.256267,1.733455
21,0.001169879,-0.00024036,-0.000266363,0.05301333,0.25820115,0.05881777,22.619999,36.719997,15.36,1.5538844,-9.282603,-0.3974496
22,0.002824477,0.003031473,0.001478758,-0.3153384,0.29424217,-0.15437421,22.859999,36.84,16.5,1.6281068,-10.094262,-1.6281068
23,0.000955053,0.006264357,0.000248603,-0.54319113,0.08288281,-0.02181644,23.16,36.42,17.1,0.65363705,-9.483723,-0.59378016
24,-8.64E-07,0.007638242,-0.000420018,-0.60305595,-0.000194866,0.03316143,21.359999,37.5,18.06,0.99362403,-9.510059,0.46209505
25,-0.000416729,0.004595004,0.00092771,-0.46255696,-0.041733705,-0.09328768,19.619999,38.16,19.68,1.7813405,-9.850046,-0.63208854
26,-0.001268452,0.005462781,0.005310251,-0.42957023,-0.09854417,-0.41704628,19.619999,38.16,20.46,2.011191,-10.676071,-1.2785428
27,-0.003174353,0.004244476,0.002600645,-0.38192272,-0.28485805,-0.23317581,18.18,38.1,20.4,1.1971374,-11.614627,0.60335726
28,-0.029649442,0.007865689,-0.003667408,-0.3067863,-1.1651149,0.14861496,19.14,38.7,20.34,1.7981004,-10.838882,-0.25858167
29,-0.020407489,0.009960418,0.003200794,-0.50959355,-1.0398875,-0.15803939,19.38,38.28,19.8,2.5834224,-8.56911,-0.39505535
30,-0.011795464,-0.010677771,0.009615614,0.53742945,-0.5994537,-0.48973924,19.74,38.34,20.1,1.673598,-7.613794,2.2003386
31,-0.024711173,-0.045827117,0.022285152,1.4744967,-0.8163108,-0.73958313,19.5,39.3,18.42,1.3910737,-9.184438,-0.28970724
32,-0.023847632,-0.062276684,0.0272972,1.5899503,-0.6336621,-0.71942455,18.6,39.899998,17.1,2.52596,-10.403124,-2.0686533
33,0.005307235,-0.049311556,0.004825973,1.5258094,0.16046269,-0.14521123,18.48,42.42,14.16,3.2921278,-12.64656,-3.79732
34,0.004411804,-0.0253546,-0.00863342,1.1867791,0.21177538,0.40701094,17.4,44.219997,12.24,0.06464542,-10.252285,-2.257801
35,-0.014699259,-0.021788878,-0.013720517,0.87890315,-0.5841821,0.54445565,16.92,45.059998,12.54,-2.3200524,-10.692831,-0.15802214
36,-0.024708658,-0.008401649,-0.014236637,0.3437852,-0.987964,0.5664468,17.76,45.36,10.0199995,-0.11971374,-10.989721,-2.011191
37,0.008615216,-0.003311133,-0.009975167,0.19351234,0.51109934,0.59149224,17.94,44.399998,8.5199995,1.4796618,-8.6433325,-1.7023294
38,0.004499159,-0.00894242,-0.016531626,0.4421345,0.22704701,0.82178843,19.26,43.98,8.5199995,2.0614705,-7.233104,2.0710478
39,-0.016349442,-0.013132413,-0.019022165,0.5459816,-0.66664886,0.77719533,20.46,43.379997,7.2,1.2833313,-8.722343,1.446142
40,-0.009774328,-0.007327425,-0.007822051,0.4225868,-0.5591365,0.4467172,20.939999,42.78,6.18,0.7206767,-9.672871,-0.10055954
41,-0.008806564,-0.002368399,-0.003482125,0.16663426,-0.6153362,0.24268822,21.48,42.3,6,0.05506832,-9.981731,-0.49800915
42,-0.009161718,0.005077183,0.001669399,-0.34099475,-0.61411446,-0.1103919,22.26,42.54,4.08,0.031125572,-9.866806,0.48843205
43,-0.003604772,0.006478845,0.008776344,-0.41857463,-0.23049106,-0.56487566,21.6,41.94,4.38,-0.51955765,-9.809344,1.2737542
44,-0.005251402,-0.001704105,0.006156505,0.12814975,-0.39908987,-0.46774808,21.06,42.54,4.8599997,-2.2242813,-10.328901,1.4293821
45,-0.007362173,-0.00320223,0.003384314,0.26376185,-0.60922754,-0.2808233,20.76,42.42,4.38,0.36871833,-11.451817,0.54828894
46,-0.003568647,-0.001049514,0.001718086,0.11287812,-0.38504,-0.18552832,20.1,42.12,3.78,1.8172545,-10.5395975,1.6712039
47,-0.035350166,-0.008453725,0.003192624,0.30346808,-1.278125,-0.12077661,19.859999,43.379997,2.46,3.1460772,-15.957842,-0.2681588
48,-0.024494758,0.012652835,-0.000650433,-0.5877843,-1.1388477,0.037437487,19.38,43.44,1.4399999,1.6712039,-7.7909703,-5.1979704
49,-0.027339632,0.007702768,0.000727338,-0.3159493,-1.1199108,-0.025481632,18.9,42.6,1.92,3.1365,-9.301758,0.5602603
50,-0.009331552,0.007505323,0.000535862,-0.47355253,-0.58845806,-0.031590283,19.98,43.02,1.5,2.423006,-7.0295906,-0.9194015
51,-0.01653944,0.006544991,8.90E-06,-0.3788684,-0.9574207,0.002618168,19.08,43.02,0.35999998,1.7813405,-7.18043,0.6105401
52,-0.04963747,-0.006833731,0.003076707,0.2081731,-1.5298014,-0.10000719,19.199999,42.84,0.17999999,2.944958,-10.446221,1.1157321
53,-0.052338213,-0.002206815,0.002408881,0.064619765,-1.5780598,-0.074350856,19.02,43.44,-0.65999997,1.7454263,-9.244295,1.5323359
54,-0.043794703,-0.004190891,-0.001840237,0.15563868,-1.6110466,0.06431556,18.9,43.44,-0.9,0.9601042,-9.296969,0.83081335
