,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,-0.05876991,-0.06748051,0.0382898,1.6339595,-1.4787436,-0.99133164,29.88,-28.859999,-26.939999,-1.56825,1.1564348,6.447782
2,-0.073502414,-0.08571124,0.055014256,1.4781889,-1.3394662,-1.0267619,30.359999,-29.34,-26.88,-1.6137413,0.65363705,6.136526
3,-0.05495941,-0.071792364,0.036822416,1.4213783,-1.1299394,-0.77875054,30.48,-30.179998,-27,-1.1779832,1.1420691,4.63771
4,-0.030341549,-0.03277393,0.018486539,1.1385478,-1.0737399,-0.66512966,30.179998,-30.48,-27.66,-0.888276,2.2841382,4.12773
5,-0.025530206,-0.024339268,0.01341261,0.7830242,-0.83244807,-0.44460726,29.22,-29.64,-27.359999,-0.45251793,3.7350688,4.268992
6,-0.010759829,-0.009295395,0.004889554,0.58327127,-0.67851,-0.3108278,29.699999,-29.939999,-27.24,-0.0670397,5.150085,4.216318
7,-0.003287277,-0.000195431,0.003080546,0.02188608,-0.37796432,-0.35419923,29.82,-30.539999,-27.18,0.6440599,6.65369,5.5523233
8,-0.00136083,-0.000418448,0.003388824,0.043266363,-0.14155947,-0.3523666,29.76,-30.42,-27.779999,0.45012367,7.8173075,7.3049326
9,-0.001161939,-0.002909578,0.001134931,0.3890161,-0.15560937,-0.15200283,31.019999,-29.46,-26.88,-0.15083931,8.439818,8.324894
10,-0.004366926,-0.013713235,0.00102744,0.7194942,-0.22952406,-0.05548611,30.119999,-29.939999,-27.18,0.7709565,9.4932995,7.6544967
11,-0.10151129,-0.04007112,0.022307385,0.7329332,-1.9203991,-0.4580463,30.779999,-30,-27.359999,1.2593886,9.799767,6.6632667
12,-0.015243907,0.000156283,0.006431846,-0.012322374,-0.91491485,-0.3859642,29.76,-31.38,-29.099998,2.0351336,8.61939,8.504464
13,-0.000565993,-0.000747869,0.00206777,0.0988551,-0.074975155,-0.273565,28.98,-31.14,-29.64,1.5323359,8.111803,9.42626
14,0.001023296,-0.003359452,0.000433932,0.4360527,0.13271903,-0.05609698,29.22,-30.66,-30.06,1.1660118,8.454185,8.784595
15,-0.000804875,-0.003179692,-0.000425221,0.42688975,-0.107961886,0.056913093,29.519999,-31.14,-28.92,2.5906053,7.266624,9.663293
16,0.006478155,-0.011530926,-0.001868881,0.6284753,0.35385224,0.10394972,28.439999,-32.52,-29.46,2.2410412,5.9641385,7.597034
17,0.002416734,-0.013055404,-0.003394956,0.86060405,0.16081883,0.22490104,27.66,-32.88,-28.619999,2.17879,6.423839,5.9114647
18,0.000864697,-0.008098492,-0.00072751,0.6913944,0.07407597,0.06241088,27.599998,-34.559998,-26.279999,1.759792,6.591439,3.859571
19,0.001082762,-0.004815355,0.000595881,0.43055493,0.09667798,-0.053042654,27.539999,-34.62,-26.46,1.3934679,6.1054006,2.569057
20,-0.000723804,0.000849272,0.001322902,-0.1577083,-0.13422908,-0.2454652,27.539999,-35.579998,-25.5,0.8140534,5.930619,2.988055
21,-0.001279283,0.000605674,-0.000512842,-0.12044552,-0.25456953,0.10211712,28.14,-35.64,-26.58,0.15562786,5.707951,5.0231886
22,-0.002661787,-0.001056012,-0.002334686,0.109850675,-0.27594984,0.24200526,28.26,-35.52,-27.24,0.98404694,6.5028505,5.05192
23,-0.001338532,-0.002022165,-0.001986489,0.27906033,-0.18432003,0.27377027,28.08,-36.78,-25.92,1.6807809,7.292961,4.103787
24,0.001704873,-0.000879999,-0.001001123,0.14589173,0.2829919,0.16625796,27.3,-37.5,-25.68,1.5036045,7.7694216,4.817281
25,0.003477547,0.000519428,-0.001192509,-0.066078514,0.44059512,0.15098634,27.359999,-37.8,-25.56,1.690358,7.987301,5.5140147
26,0.011424534,0.000459733,-0.001662503,-0.033702657,0.8205533,0.11922135,28.019999,-38.34,-25.32,1.0678465,8.315316,5.073468
27,0.013667093,-0.005858552,0.00208381,0.37007928,0.8608704,-0.12878995,28.32,-37.44,-23.34,0.9505271,9.490906,4.0559015
28,0.001132272,-0.003294183,0.000794392,0.34747726,0.11927999,-0.08358592,29.4,-38.879997,-23.58,0.90503585,9.715967,6.1461034
29,-0.001092526,0.000117604,0.000834204,-0.02453968,-0.2270806,-0.1733831,28.98,-38.34,-24.06,0.21787901,9.91948,6.6153812
30,0.004401474,-0.000311488,-0.001865075,0.027994731,0.40088886,0.16992316,28.859999,-38.34,-23.4,0.35914123,10.304958,5.334444
31,0.001992788,0.000325542,-0.003115398,-0.041643906,0.25244862,0.3947216,27.72,-39.12,-23.519999,3.1508656,9.299363,7.1732473
32,-0.011742475,0.017406793,-0.011340483,-0.86570114,-0.5911563,0.57126164,27.42,-39.18,-24.539999,3.3232534,7.1325445,10.714379
33,0.002924368,0.023188056,-0.004414982,-0.9481679,0.1174474,0.17908613,26.82,-39.12,-25.38,2.52596,6.3807425,8.964165
34,0.010947305,0.003161447,-0.002278685,-0.22734694,0.7839014,0.16198193,27.359999,-39.48,-25.619999,2.020768,7.307327,5.28177
35,-0.001134616,-0.00955147,-0.002739746,0.6022081,-0.070699096,0.17236662,26.82,-40.379997,-23.82,2.7366562,8.157294,3.684789
36,-0.027347757,0.000928966,0.001485947,-0.03614612,-1.041364,-0.05609698,26.64,-39.84,-23.76,3.3232534,7.5587254,5.7295
37,-0.012805301,0.008647869,0.005523942,-0.52361655,-0.77075064,-0.3297646,24.539999,-38.34,-24.42,1.1348863,6.610593,6.5459476
38,-0.000962167,0.010407109,0.01885222,-0.4472584,-0.037101515,-0.8092938,26.82,-37.079998,-25.26,0.50998056,6.55313,5.0040345
39,-0.009773151,-0.001362038,0.010448625,0.068922706,-0.5141873,-0.54967606,26.76,-36.96,-25.56,0.68715686,6.8883286,4.0918155
40,-0.013615602,-0.001331224,0.005422734,0.08236174,-0.8666565,-0.3456471,26.46,-37.68,-25.68,1.7358493,6.9745226,4.503631
41,-0.011124826,0.001104827,0.001361859,-0.066078514,-0.6607949,-0.08053158,25.98,-37.38,-26.58,2.0686533,7.2187386,5.255433
42,4.24E-05,3.10E-05,-2.09E-05,-0.031870063,0.0435327,0.02148291,25.98,-37.86,-26.64,1.5347302,7.4174633,6.510033
43,0.002104882,-0.001372893,-0.000656277,0.16971546,0.26038986,0.081347704,25.859999,-37.86,-25.439999,1.1923488,8.528407,5.355993
44,-0.005421052,-0.043228745,-0.006424971,1.2992053,-0.15866369,0.18947086,26.099998,-39.059998,-22.98,2.4349775,8.652909,1.3791022
45,-0.023805846,-0.03768682,-0.004116844,1.3773961,-0.86604565,0.1338821,26.34,-39.66,-22.32,3.4142358,8.746285,1.0702409
46,0.021968722,0.01933156,0.000846217,-0.7117631,0.80955774,-0.03899275,26.519999,-39.66,-23.1,2.2099156,8.978531,7.965752
47,0.08650263,0.05603029,0.003248197,-1.0953865,1.6977557,-0.11107485,26.76,-38.76,-22.859999,2.8443985,9.869201,5.7175283
48,-0.010214038,-0.003312978,0.003146082,0.24057584,-0.7457052,-0.23080444,27.06,-38.82,-23.519999,2.5570855,9.462174,4.745453
49,-0.041092083,0.005849869,0.01687012,-0.18458638,-1.2227908,-0.49897426,27.42,-37.26,-23.939999,-0.36632404,7.7933645,8.60263
50,-0.013427374,0.05842075,0.03656044,-1.397154,-0.2942758,-0.8612173,28.68,-35.52,-26.16,-1.4772675,7.6975937,9.124581
51,0.007520387,0.023782194,0.01039954,-1.1143233,0.35873917,-0.49225476,29.88,-34.02,-27.3,-1.4198049,7.680834,8.8324795
52,-0.00685496,0.013943511,0.001747591,-0.86142504,-0.4225575,-0.10496619,27.96,-32.64,-28.619999,-0.96489275,7.9322324,8.2339115
53,-0.01709877,0.004492004,0.003889513,-0.2597228,-0.9808883,-0.2210306,28.92,-32.94,-29.34,-0.10055954,6.7853746,7.927444
54,-0.02374762,0.003444638,0.008756022,-0.1399932,-0.93629515,-0.34381452,28.68,-30.24,-30.3,0.14126222,6.7398834,6.3137026
