,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.0281615,0.014308907,0.04596272,20.82,13.139999,-29.82,-0.90503585,3.8523881,9.150918
2,0,0,0,0.011544743,-0.003406185,0.0710082,21.359999,13.62,-29.939999,-0.8356019,3.605778,8.9498
3,0,0,0,-0.02938323,-0.025397332,0.039243206,21.6,13.559999,-29.699999,-0.7805336,3.7398572,9.043176
4,0,0,0,-0.018387655,-0.016234353,0.009921674,21.48,13.559999,-29.88,-0.9481328,3.972102,9.007262
5,-0.00047563,0.000505329,-0.000128027,-0.03671361,-0.03456031,0.009310808,20.58,14.219999,-30,-0.76616794,3.8236568,9.024022
6,0,0,0,-0.07519812,-0.0559406,0.050849643,19.74,13.92,-29.76,-0.65124273,3.3400133,9.541185
7,0,0,0,0.04147714,0.053404283,0.03802147,20.64,13.32,-30.06,-0.5650489,3.6608462,9.660899
8,0,0,0,-0.056872167,0.011865446,-0.05421918,21.84,12.179999,-30.599998,-0.89067024,3.7111259,9.93624
9,0,0,0,0.03109243,0.024693618,-0.07254513,21.18,12.599999,-30,-0.7110996,3.7230973,9.213169
10,0,0,0,0.18075441,0.06623245,-0.044445336,21.06,12.96,-29.64,-0.9217958,3.9768906,8.885154
11,0,0,0,0.2668864,0.16824695,-0.09392542,20.939999,12.9,-29.519999,-2.1835787,4.982486,5.7031627
12,0,0,0,0.068966076,0.3466196,0.11804482,21.24,12.66,-30.599998,-0.27294734,3.5339496,9.098245
13,0.005149934,0.011247952,0.00321869,-0.19187339,0.0882236,-0.055440906,21.42,12.719999,-30.48,-0.81165916,3.8547823,9.991309
14,0,0,0,-0.037324477,0.015530637,-0.112862244,21.9,12.48,-30.179998,-1.1013664,3.9002736,9.883567
15,0,0,0,0.27849287,0.05768034,-0.08109725,21.359999,12.719999,-30.119999,-1.1253091,4.312089,8.813326
16,0,0,0,0.2833798,0.105938695,-0.103088394,21,13.08,-30.119999,-1.6879637,4.1588554,8.6984005
17,0,0,0,0.105617985,0.23727472,0.032523688,20.279999,12.84,-30.3,-0.6344828,4.1397014,8.4230585
18,0,0,0,-0.11001744,-0.04983194,-0.06460389,20.939999,13.0199995,-30.3,-1.5850099,4.2235007,9.198804
19,0,0,0,-0.113682635,0.014308907,-0.07071254,21.3,12.84,-30.66,-1.4317763,4.000833,9.318518
20,0,0,0,-0.036102746,-0.022953874,0.008089078,20.939999,12.599999,-30.119999,-1.2617828,4.048719,9.103033
21,8.45E-05,-0.000404092,0.000508271,0.030481566,0.006367659,-0.038336683,21.24,12.54,-29.34,-1.3216397,4.189981,8.794171
22,0,0,0,0.07873992,-0.091370784,-0.013902071,20.88,12.9,-30.359999,-1.3647367,4.1420956,9.227535
23,0,0,0,-0.006781215,0.13098417,0.034967147,20.4,12.78,-30.9,-0.9816527,4.06069,9.138947
24,0,0,0,-0.124067344,-0.043112427,0.012976,21.06,12.42,-30.72,-1.0558752,3.74704,9.301758
25,0,0,0,0.035368487,0.024693618,0.020306382,21.66,12.36,-30.539999,-0.81165916,3.7757714,9.012051
26,0,0,0,0.10928318,0.011865446,-0.01145861,21.66,12.36,-30.72,-0.9122187,3.9266107,8.717555
27,0,0,0,0.09156809,0.024082752,-0.0872059,21.48,13.08,-30.96,-1.0415095,4.1349125,9.28021
28,0,0,0,0.001770898,0.21833791,-0.036504086,21.06,13.44,-30.539999,-1.4054393,4.0391417,9.019233
29,0.019566705,-0.015497163,0.017184317,0.1740349,0.21589445,-0.1892204,21.6,12.9,-30.96,-2.0494993,4.4126487,8.947405
30,0,0,0,0.05919223,0.028358808,-0.07621033,22.14,12,-31.439999,-2.4900458,4.5898247,8.60263
31,0,0,0,-0.23157962,0.07783889,0.032523688,22.14,11.4,-31.619999,-1.1971374,4.1851926,10.56354
32,0,0,0,-0.06359168,0.108993016,0.0270259,21.84,11.7,-31.619999,-2.264984,4.68799,9.344854
33,0,0,0,0.0879029,-0.06021665,0.119266555,21.6,12.54,-31.38,-1.3719195,4.338426,8.3679905
34,0,0,0,-0.23463395,-0.12802269,0.1974573,21.48,12.599999,-30.599998,-0.81165916,3.4525442,9.318518
35,0,0,0,-0.3549744,-0.2245394,0.14309031,22.08,12.78,-30.779999,-0.54828894,3.2610023,9.945818
36,0,0,0,-0.07153293,-0.098701164,-0.015123802,21.48,12.48,-30.84,-1.0870007,3.6225379,8.904308
37,0.016955804,-0.025696203,0.005119523,0.2815472,0.1847403,-0.05360831,21.18,12.36,-30.42,-0.9481328,3.9194279,8.81572
38,0,0,0,0.11539183,0.23910731,-0.104310125,20.939999,12.599999,-30.48,-1.1205206,3.8715425,9.668081
39,0,0,0,0.18991739,0.24827029,-0.08476244,21.24,12.96,-30.9,-1.2857256,3.9409764,9.3592205
40,0,0,0,0.35729447,0.23605299,-0.16661838,21.24,13.0199995,-31.08,-3.4645157,5.5714774,4.5946136
41,0,0,0,-0.09413495,-0.025397332,-0.069490805,20.939999,12.059999,-31.14,-1.8340145,4.276175,10.4294615
42,0,0,0,-0.22913617,0.13464937,-0.009626015,20.88,11.639999,-31.32,-2.2793496,4.7789726,8.978531
43,0,0,0,0.1263874,0.17496645,-0.005349958,21.66,12.059999,-32.04,-2.0327394,4.757424,8.842057
44,0,0,0,0.10928318,0.1041061,0.08627983,21.779999,11.82,-31.92,-1.7837347,4.7741838,8.542772
45,-0.023849558,0.013031913,-0.008456514,-0.14789109,-0.27340862,0.09849713,22.14,11.4,-31.38,-2.0854135,4.537151,8.633755
46,0,0,0,-0.32137683,-0.30700624,0.1009406,21.539999,11.5199995,-30.72,-1.951334,4.4485626,8.4230585
47,0,0,0,-0.5510621,-0.62038004,0.3379563,20.64,12.599999,-30.359999,-1.1085492,3.9457648,8.861211
48,0,0,0,-0.6732352,-0.74927264,0.35628226,21.06,12.9,-30.359999,-0.44054657,3.5842295,9.052753
49,0,0,0,-0.5357905,-0.52019817,0.2903088,21,13.2,-29.76,0.19633053,3.0239692,9.486116
50,0,0,0,-0.10696311,0.07661717,0.23777442,20.76,13.799999,-28.619999,0.49082634,2.7366562,9.076695
51,0,0,0,-0.096578404,0.14136888,0.17913134,21.06,13.679999,-28.619999,0.38308397,2.8348215,9.840469
52,0,0,0,-0.32809633,-0.19155267,-0.09881234,21.24,13.32,-27.539999,-0.5865973,3.2610023,10.314536
53,0,0,0,-0.03060496,-0.017456084,-0.002906497,21.42,13.2,-27.359999,-0.2944958,3.3567734,9.72315
54,0,0,0,0.119667895,0.032634865,-0.03894755,21.3,13.86,-27.42,-0.72785956,3.668029,8.945011
55,0,0,0,0.086681165,-0.07426655,-0.07254513,20.76,14.04,-26.939999,-1.4509305,4.1085753,7.292961
56,0,0,0,0.01826426,0.17374474,0.061845217,21.06,13.92,-27.779999,-0.6249057,3.4262073,9.569917
57,0,0,0,-0.13445206,0.0619564,0.044130128,21,14.099999,-27.96,-0.6249057,3.5267668,9.8787775
58,0,0,0,-0.02266371,0.093110524,0.06123435,21.24,13.679999,-28.08,-0.10774237,3.1508656,9.821315
59,0,0,0,0.25405824,0.11693426,0.001980425,22.26,12.96,-28.439999,-0.31843856,3.337619,9.517242
60,0,0,0,0.3884486,0.3960997,0.065510415,22.56,12.78,-28.74,0.18196489,3.0455174,8.901914
61,-0.00511111,0.002781173,0.008856679,-0.052596107,-0.095646836,-0.16600752,22.26,12.54,-28.14,-1.0774237,3.641692,9.804555
62,0,0,0,0.073242135,0.04851736,-0.14951415,22.02,12.719999,-28.08,-0.7733508,3.7781656,8.526012
63,0,0,0,0.48557618,0.39854315,-0.07987552,21.779999,12.9,-28.32,-0.6249057,3.8643596,8.4781275
