,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,7.08E-05,-4.53E-05,0.000320844,0.017617354,0.027523143,-0.12481626,-23.279999,25.98,34.92,-1.4341706,-2.281744,8.490098
2,6.44E-05,-3.27E-05,0.000292177,0.013341297,0.026301414,-0.11931847,-23.16,26.22,34.079998,-1.5131817,-2.4780743,8.2578535
3,8.80E-05,-3.58E-05,0.000262798,0.015173893,0.037296988,-0.111377224,-23.699999,26.699999,34.38,-1.5131817,-2.473286,9.246689
4,0.00011113,-2.86E-05,0.000225292,0.012730432,0.049514294,-0.10038165,-23.519999,27.359999,34.44,-1.3431882,-2.3655436,9.701602
5,0.000161676,-4.55E-05,0.000217833,0.01944995,0.06906198,-0.09305127,-24.06,27.42,34.32,-1.3982565,-2.1332989,10.393547
6,7.81E-05,-3.21E-05,0.000144109,0.017617354,0.042794775,-0.079001375,-24.84,28.38,35.16,-1.664021,-2.5139885,8.236305
7,9.12E-05,-1.78E-05,0.000119001,0.010286971,0.05256862,-0.06861666,-24.42,29.34,35.1,-1.4557191,-2.1931558,10.6497345
8,4.11E-05,-1.35E-05,8.84E-05,0.009676105,0.02935574,-0.063118875,-24.3,28.56,34.98,-1.637684,-2.2697725,9.914692
9,4.79E-05,6.23E-06,8.38E-05,-0.004373795,0.033631798,-0.058842815,-25.08,29.76,35.52,-1.8819,-2.3392065,9.203592
10,2.21E-05,1.02E-07,4.88E-05,-9.77E-05,0.021414492,-0.04723638,-26.099998,29.88,35.34,-1.6831752,-2.5546913,10.587483
11,-1.54E-06,1.13E-06,3.68E-05,-0.001319469,-0.001798387,-0.04296032,-26.34,30.48,35.64,-1.5514901,-2.631308,10.43425
12,8.01E-06,4.87E-06,3.69E-05,-0.005595526,0.009197188,-0.042349454,-26.519999,30.24,35.399998,-1.5562786,-2.4804688,8.91149
13,2.55E-06,1.72E-05,2.94E-05,-0.020867158,0.003088535,-0.035629936,-26.88,31.019999,35.28,-1.620924,-2.719896,10.2642565
14,-1.38E-05,7.18E-06,1.77E-05,-0.010482447,-0.020124344,-0.025856093,-26.88,31.679998,34.14,-1.541913,-2.5139885,9.5483675
15,5.69E-06,-2.65E-07,1.21E-05,0.000513127,0.011029784,-0.023412632,-27.539999,31.92,34.44,-1.6688095,-2.52596,9.6896305
16,2.61E-06,1.22E-06,6.93E-06,-0.003152065,0.006753726,-0.017914845,-29.099998,31.439999,35.16,-1.56825,-2.604971,9.953
17,-2.60E-06,8.78E-06,6.79E-06,-0.018423697,-0.005463579,-0.014249654,-29.699999,31.74,34.8,-1.6400782,-2.3918805,9.019233
18,-1.08E-05,-5.22E-07,9.43E-07,0.001123992,-0.02317867,-0.002032349,-30.24,32.52,33.78,-1.3000913,-2.569057,10.503684
19,1.05E-05,3.28E-07,-2.46E-06,-0.000708604,0.022636224,0.005298034,-30.779999,32.399998,34.02,-1.5778271,-2.7366562,9.531608
20,4.90E-06,2.83E-06,-4.57E-06,-0.007428122,0.012862379,0.012017553,-30.9,32.16,33.54,-1.2067145,-2.9641123,9.37598
21,2.15E-05,7.25E-06,-1.47E-05,-0.009871582,0.02935574,0.0199588,-32.1,31.619999,33,-1.6448668,-2.5379312,9.134158
22,6.35E-07,6.53E-06,-1.10E-05,-0.012925909,0.001255939,0.021791395,-32.7,31.08,33.18,-1.7669748,-2.6935592,9.596253
23,1.80E-05,2.37E-06,-2.19E-05,-0.003152065,0.023857953,0.029121779,-33,31.8,32.88,-1.6879637,-2.779753,10.048771
24,3.61E-05,-7.72E-06,-3.17E-05,0.007843509,0.036686122,0.032176107,-33.6,31.26,32.399998,-1.6855695,-2.7151077,9.742304
25,-7.18E-06,3.88E-06,-2.28E-05,-0.005595526,-0.010350501,0.032786973,-33.719997,30.779999,32.28,-1.5443072,-2.832427,10.427067
26,3.46E-05,-9.28E-06,-2.91E-05,0.009676105,0.036075257,0.03034351,-34.02,30.96,31.859999,-1.620924,-2.657645,9.6585045
27,2.06E-05,-1.28E-05,-2.61E-05,0.015173893,0.024468819,0.030954374,-34.559998,30.72,31.26,-1.7573977,-2.4014575,9.591465
28,-3.73E-05,2.57E-05,-3.58E-05,-0.023921482,-0.03478511,0.033397835,-34.559998,30.179998,31.619999,-1.6855695,-2.4493432,9.115005
29,-3.20E-06,1.39E-05,-2.47E-05,-0.018423697,-0.004241848,0.032786973,-35.76,30.42,30.24,-1.977671,-2.3894863,9.330489
30,2.37E-05,-9.70E-07,-2.88E-05,0.001123992,0.027523143,0.033397835,-36.18,29.939999,30.24,-1.8172545,-2.5139885,9.816526
31,-7.00E-05,3.60E-05,-4.21E-05,-0.026975809,-0.052500203,0.031565238,-36.12,29.279999,30.24,-1.733455,-2.7151077,9.926663
32,1.66E-05,9.18E-07,-1.77E-05,-0.001319469,0.023857953,0.025456587,-36,30.42,29.699999,-1.7095122,-2.6217308,9.677659
33,2.84E-05,-4.05E-06,-2.15E-05,0.004789184,0.033631798,0.025456587,-36.48,29.16,29.22,-1.7645805,-2.796513,9.177256
34,-1.84E-05,1.69E-05,-2.51E-05,-0.019645426,-0.021346075,0.029121779,-36.36,29.76,29.22,-1.7621863,-2.5092,8.990502
35,2.34E-06,3.93E-06,-1.96E-05,-0.006206391,0.0036994,0.030954374,-37.14,28.32,29.099998,-1.9441512,-2.5762396,9.237112
36,1.28E-05,-4.17E-06,-2.67E-05,0.005400049,0.01652757,0.034619566,-36.66,27.779999,29.16,-1.7262721,-2.5642684,10.132571
37,-1.58E-06,8.65E-07,-2.15E-05,-0.001319469,-0.002409253,0.032786973,-36.96,28.019999,29.16,-1.9130256,-2.743839,8.846846
38,3.20E-05,-1.33E-05,-2.95E-05,0.013952162,0.033631798,0.030954374,-36.36,28.38,29.46,-1.786129,-2.6863763,8.775017
39,1.68E-05,6.19E-06,-2.99E-05,-0.007428122,0.020192763,0.035841297,-36.899998,28.08,29.099998,-1.8316202,-2.7869358,9.057542
40,4.41E-05,-6.38E-06,-3.48E-05,0.006010914,0.041573044,0.032786973,-36.84,27.599998,29.22,-1.6424725,-3.0167863,8.7822
41,3.67E-05,-4.25E-06,-3.64E-05,0.004178319,0.036075257,0.035841297,-36.84,26.939999,29.16,-1.5371244,-2.9090438,8.9498
42,-4.06E-05,5.12E-05,-4.84E-05,-0.039193116,-0.031119918,0.037063025,-37.02,27.3,29.4,-1.759792,-2.7414446,8.0926485
43,7.22E-05,4.99E-06,-5.08E-05,-0.00376293,0.054401215,0.038284756,-36.78,27.06,29.22,-1.6017698,-2.82285,9.584282
44,9.79E-07,8.17E-06,-2.94E-05,-0.010482447,0.001255939,0.037673894,-36.719997,26.099998,29.099998,-1.4341706,-3.1412885,9.771035
45,-6.76E-06,1.00E-05,-2.47E-05,-0.013536774,-0.00912877,0.033397835,-36.899998,27.42,28.38,-1.776552,-2.4780743,10.0439825
46,2.61E-05,-1.71E-05,-3.53E-05,0.017617354,0.02691228,0.03645216,-37.02,26.519999,29.099998,-1.8364087,-2.8420043,9.830893
47,-5.37E-05,1.57E-06,-4.62E-05,-0.001319469,-0.04516982,0.038895622,-36.84,26.16,29.16,-2.0231621,-2.588211,10.23313
48,3.26E-05,-3.10E-05,-4.62E-05,0.027391197,0.028744875,0.04072822,-35.82,26.4,28.98,-1.6879637,-2.6791935,9.972155
49,-5.98E-05,2.03E-05,-5.10E-05,-0.015980234,-0.047002416,0.040117353,-36.12,25.98,29.34,-1.8627458,-2.3870919,9.4095
50,-8.36E-06,5.81E-06,-2.41E-05,-0.008038987,-0.011572232,0.033397835,-35.52,25.38,30,-2.1740015,-2.4517374,9.11261
51,2.51E-05,-1.24E-05,-3.34E-05,0.013341297,0.02691228,0.035841297,-36.18,25.26,29.279999,-1.5514901,-2.5331428,8.102226
52,-3.31E-05,-5.06E-07,-3.60E-05,0.000513127,-0.033563383,0.03645216,-35.82,26.22,29.699999,-1.7238779,-2.8252442,9.091062
53,3.73E-05,-2.35E-05,-3.71E-05,0.02189341,0.034853525,0.034619566,-35.7,25.92,29.46,-1.7741576,-2.8204558,8.408693
54,-2.60E-05,6.57E-07,-3.43E-05,-0.000708604,-0.028065594,0.037063025,-35.16,25.8,30.42,-1.3024855,-2.6289136,8.73192
55,-4.13E-05,3.34E-06,-3.79E-05,-0.003152065,-0.03906117,0.035841297,-34.559998,25.56,30.24,-1.4413534,-2.9808722,9.749487
56,-2.02E-06,-1.07E-05,-3.37E-05,0.012730432,-0.002409253,0.040117353,-34.98,25.38,29.76,-1.446142,-2.9497466,8.983319
57,-2.99E-05,1.33E-05,-3.04E-05,-0.014147639,-0.031730782,0.032176107,-35.34,24.539999,30.24,-1.9010541,-2.5475085,9.792584
58,3.35E-05,-3.14E-05,-3.52E-05,0.029223792,0.031188335,0.032786973,-35.94,24.6,30.48,-1.8052832,-2.604971,10.407912
59,-1.22E-05,-3.55E-07,-1.93E-05,0.000513127,-0.017680883,0.02790005,-35.579998,24.6,30.3,-2.004008,-2.5666625,9.672871
60,1.66E-05,-2.83E-05,-2.01E-05,0.032278117,0.018971032,0.023013126,-34.32,23.64,30.779999,-2.0758362,-2.7653873,8.353624
