,roll,pitch,yaw,x,y,z,x,y,z,x,y,z
1,0,0,0,-0.000585209,-1.40E-05,-0.000770912,-12.36,24.42,-21.24,-0.031125572,0.035914123,9.907509
2,0,0,0,2.57E-05,-0.000624915,-0.000770912,-11.94,24.18,-20.88,-0.002394275,-0.00478855,9.941029
3,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.66,24.539999,-20.1,-0.002394275,0.00478855,9.917087
4,0,0,0,2.57E-05,-1.40E-05,0.000450819,-13.08,24.24,-20.279999,-0.043096945,0.016759925,9.933846
5,0,0,0,2.57E-05,0.000596815,-0.000160047,-12.96,24.18,-20.34,-0.05506832,0.07422252,9.938635
6,0,0,0,2.57E-05,-0.000624915,-0.000770912,-12.48,24.24,-20.1,-0.009577099,0.028731298,9.917087
7,0,0,0,2.57E-05,-1.40E-05,-0.000770912,-12.36,24.539999,-20.279999,0.002394275,0.031125572,9.929058
8,0,0,0,2.57E-05,-0.000624915,-0.000770912,-12.48,24.3,-19.8,0.00478855,-0.05027977,9.931452
9,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.54,24.18,-20.1,-0.019154198,-0.021548472,9.938635
10,0,0,0,2.57E-05,-1.40E-05,0.001061684,-13.139999,24.06,-20.4,-0.052674048,0.035914123,9.909904
11,0,0,0,2.57E-05,0.000596815,0.000450819,-13.38,23.76,-20.52,-0.045491222,0.062251143,9.885961
12,-6.14E-10,-1.12E-09,6.99E-09,2.57E-05,-1.40E-05,-0.000160047,-12.9,23.88,-20.4,-0.021548472,0.021548472,9.907509
13,0,0,0,0.000636522,0.000596815,-0.000770912,-12.66,24.119999,-20.64,-0.021548472,0.00478855,9.93624
14,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.36,24.48,-20.699999,0.007182824,0,9.924269
15,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.48,24.9,-19.98,-0.014365649,0.016759925,9.938635
16,0,0,0,0.000636522,-0.000624915,0.000450819,-12.66,24.66,-19.74,-0.028731298,0.028731298,9.933846
17,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.059999,24.6,-20.1,-0.03351985,0.05027977,9.917087
18,0,0,0,2.57E-05,-1.40E-05,-0.000160047,-12.12,25.14,-19.92,-0.05027977,0.047885496,9.924269
19,0,0,0,2.57E-05,-0.000624915,-0.000770912,-12.84,24.9,-19.74,-0.023942748,0.00478855,9.941029
20,0,0,0,2.57E-05,-1.40E-05,-0.000770912,-12.84,24.42,-19.98,0.007182824,-0.009577099,9.905115
21,0,0,0,2.57E-05,-1.40E-05,-0.000160047,-12.9,24.359999,-20.52,-0.009577099,0.035914123,9.948212
22,0,0,0,2.57E-05,0.000596815,0.001061684,-12.9,24.42,-20.58,-0.035914123,0.035914123,9.926663
23,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.9,24.359999,-20.58,-0.052674048,0.023942748,9.926663
24,0,0,0,2.57E-05,-1.40E-05,-0.001381777,-12.84,24.06,-19.74,-0.021548472,-0.007182824,9.914692
25,0,0,0,2.57E-05,-1.40E-05,-0.000770912,-12.9,24,-19.56,0.011971374,-0.007182824,9.917087
26,0,0,0,2.57E-05,-0.000624915,0.000450819,-13.0199995,24.119999,-19.8,0.016759925,0.019154198,9.941029
27,0,0,0,2.57E-05,-1.40E-05,0.001061684,-12.78,24.18,-20.1,-0.062251143,0.026337024,9.912297
28,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.599999,24.359999,-20.16,-0.023942748,0.00478855,9.907509
29,0,0,0,2.57E-05,-1.40E-05,-0.000160047,-12.54,24.539999,-20.58,0.002394275,0.028731298,9.93624
30,0,0,0,2.57E-05,-0.000624915,-0.000160047,-12.66,24.119999,-20.76,-0.016759925,0.014365649,9.921875
31,0,0,0,-0.000585209,-0.000624915,0.000450819,-12.179999,23.82,-21.3,-0.031125572,0.00478855,9.926663
32,0,0,0,2.57E-05,0.000596815,0.000450819,-12.42,23.939999,-21.18,-0.021548472,0.016759925,9.929058
33,0,0,0,2.57E-05,-1.40E-05,0.000450819,-12.42,24.24,-21.06,-0.043096945,0.038308397,9.933846
34,0,0,0,2.57E-05,-1.40E-05,-0.000770912,-12.719999,24.18,-19.619999,-0.03351985,0.016759925,9.938635
35,0,0,0,2.57E-05,-1.40E-05,0.000450819,-13.08,24.119999,-19.8,-0.021548472,0,9.924269
36,-1.08E-07,-4.45E-09,2.77E-08,2.57E-05,-0.000624915,-0.000160047,-12.96,24.66,-19.98,-0.011971374,0.014365649,9.924269
37,0,0,0,2.57E-05,-1.40E-05,-0.000160047,-12.96,24.72,-20.82,-0.028731298,0.016759925,9.921875
